prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2n1p8_l5n1p8_l7p1n1_d1d2,10.0,8.555,1.25,704,112,21509,42301,273,39,81,39,26x32,8x32
io8_l2n1p8_l5n1p8_l7p2n1,10.0,8.572,1.25,88,112,20055,18195,464,47,80,47,26x32,8x32
io8_l2n1p8_l5n1p8_l7p2n1_d1d2,10.0,8.555,1.25,704,224,42148,60300,465,40,129,40,26x32,8x32
io8_l2n1p8_l5n1p8_l7p4n1,10.0,8.59,1.25,88,112,19120,21298,848,63,80,63,26x32,8x32
io8_l2n1p8_l5n1p8_l7p4n1_d1d2,10.0,9.634,1.25,704,448,60418,80692,849,46,225,46,26x32,8x32
io8_l2n1p8_l5n1p8_l7p8n1,10.0,8.628,1.25,88,112,19792,25742,1616,95,80,95,26x32,8x32
io8_l2n1p8_l5n1p8_l7p8n1_d1d2,10.0,9.177,1.25,704,896,117950,115305,1617,39,417,39,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n1,10.0,8.776,1.25,56,17,3249,8683,413,67,32,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n1_d1d2,10.0,8.756,1.25,448,23,4383,38889,414,67,35,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n2,10.0,8.126,1.25,56,17,3592,8705,416,68,32,68,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n2_d1d2,10.0,8.106,1.25,448,23,5250,39723,417,68,35,68,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n4,10.0,9.183,1.25,56,17,3480,9039,422,74,32,74,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n4_d1d2,10.0,8.693,1.25,448,23,5847,41441,423,74,35,74,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n8,10.0,9.294,1.25,56,40,5683,10755,434,67,42,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1n8_d1d2,10.0,8.756,1.25,448,40,7013,31249,435,67,43,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p1,10.0,8.776,1.25,56,19,3667,9073,414,67,34,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p1_d1d2,10.0,8.756,1.25,448,25,4873,28871,415,67,37,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p2,10.0,8.776,1.25,56,23,4635,9604,417,68,36,68,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p2_d1d2,10.0,8.756,1.25,448,29,5530,29474,418,68,39,68,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p4,10.0,9.164,1.25,56,31,5351,10817,423,74,40,74,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p4_d1d2,10.0,8.756,1.25,448,37,6841,30717,424,74,43,74,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p8,10.0,8.776,1.25,56,56,7639,12426,435,67,51,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7n1p8_d1d2,10.0,8.756,1.25,448,56,9031,32952,436,67,52,67,26x32,8x32
io8_l2p1n1_l5p1n1_l7p1n1,10.0,9.331,1.25,88,112,16593,20142,600,73,72,73,26x32,8x32
io8_l2p1n1_l5p1n1_l7p1n1_d1d2,10.0,8.693,1.25,704,112,21948,53691,601,73,73,73,26x32,8x32
io8_l2p1n1_l5p1n1_l7p2n1,10.0,8.787,1.25,88,112,20624,22110,792,81,72,81,26x32,8x32
io8_l2p1n1_l5p1n1_l7p2n1_d1d2,10.0,8.693,1.25,704,224,42587,71674,793,74,121,74,26x32,8x32
io8_l2p1n1_l5p1n1_l7p4n1,10.0,8.807,1.25,88,112,19689,25184,1176,97,72,97,26x32,8x32
io8_l2p1n1_l5p1n1_l7p4n1_d1d2,10.0,9.788,1.25,704,448,60857,92082,1177,80,217,80,26x32,8x32
io8_l2p1n1_l5p1n1_l7p8n1,10.0,8.846,1.25,88,112,20361,29556,1944,129,72,129,26x32,8x32
io8_l2p1n1_l5p1n1_l7p8n1_d1d2,10.0,9.331,1.25,704,896,118389,126690,1945,73,409,73,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n1,10.0,8.087,1.25,80,80,12322,14829,669,85,53,85,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n1_d1d2,10.0,10.114,1.25,576,8,50007,74100,670,69,30,69,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n2,10.0,8.673,1.25,80,92,13568,15352,672,86,57,86,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n2_d1d2,10.0,10.152,1.25,576,8,51002,74977,673,70,30,70,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n4,10.0,9.494,1.25,80,104,13993,16221,678,92,61,92,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n4_d1d2,10.0,9.732,1.25,576,8,51857,76715,679,76,30,76,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n8,10.0,9.605,1.25,80,109,15346,17199,690,85,65,85,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1n8_d1d2,10.0,9.527,1.25,576,40,53437,44355,691,69,43,69,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p1,10.0,8.087,1.25,80,70,12171,14821,670,85,51,85,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p1_d1d2,10.0,10.151,1.25,576,10,50369,41344,671,69,32,69,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p2,10.0,8.087,1.25,80,74,13132,15071,673,86,53,86,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p2_d1d2,10.0,10.19,1.25,576,14,52114,42104,674,70,34,70,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p4,10.0,9.475,1.25,80,103,15096,17315,679,92,64,92,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p4_d1d2,10.0,9.527,1.25,576,28,52785,43456,680,76,40,76,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p8,10.0,9.018,1.25,80,116,16616,18521,691,85,71,85,26x32,8x32
io8_l2p2n1_l5p2n1_l7n1p8_d1d2,10.0,10.151,1.25,576,56,55391,46071,692,69,52,69,26x32,8x32
io8_l2p2n1_l5p2n1_l7p1n1,10.0,9.642,1.25,112,166,24016,25926,856,91,90,91,26x32,8x32
io8_l2p2n1_l5p2n1_l7p1n1_d1d2,10.0,9.721,1.25,832,112,68372,67256,857,75,73,75,26x32,8x32
io8_l2p2n1_l5p2n1_l7p2n1,10.0,9.037,1.25,112,136,26287,26654,1048,99,80,99,26x32,8x32
io8_l2p2n1_l5p2n1_l7p2n1_d1d2,10.0,9.711,1.25,832,224,91635,85485,1049,76,121,76,26x32,8x32
io8_l2p2n1_l5p2n1_l7p4n1,10.0,9.057,1.25,112,148,26120,30297,1432,115,84,115,26x32,8x32
io8_l2p2n1_l5p2n1_l7p4n1_d1d2,10.0,10.099,1.25,832,448,108177,105735,1433,82,217,82,26x32,8x32
io8_l2p2n1_l5p2n1_l7p8n1,10.0,9.095,1.25,112,151,26866,34695,2200,147,85,147,26x32,8x32
io8_l2p2n1_l5p2n1_l7p8n1_d1d2,10.0,9.713,1.25,832,896,165133,140298,2201,75,409,75,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n1,10.0,10.263,1.25,72,50,9212,13408,1181,129,43,129,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n1_d1d2,10.0,10.311,1.25,608,194,59493,123746,1310,81,92,81,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n2,10.0,10.301,1.25,72,50,9530,13476,1184,130,43,130,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n2_d1d2,10.0,10.311,1.25,608,194,60329,124350,1313,82,92,82,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n4,10.0,9.677,1.25,72,50,9475,13839,1190,136,43,136,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n4_d1d2,10.0,9.644,1.25,608,194,60896,126123,1319,88,92,88,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n8,10.0,10.263,1.25,72,64,11148,15143,1202,129,50,129,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1n8_d1d2,10.0,9.666,1.25,608,208,61965,80669,1331,81,99,81,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p1,10.0,9.676,1.25,72,52,9637,13924,1182,129,45,129,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p1_d1d2,10.0,9.647,1.25,608,196,59984,78472,1311,81,94,81,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p2,10.0,9.676,1.25,72,56,10598,14255,1185,130,47,130,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p2_d1d2,10.0,10.311,1.25,608,200,60604,78890,1314,82,96,82,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p4,10.0,9.676,1.25,72,64,11282,15690,1191,136,51,136,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p4_d1d2,10.0,10.311,1.25,608,208,61953,80296,1320,88,100,88,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p8,10.0,9.676,1.25,72,80,13186,16933,1203,129,59,129,26x32,8x32
io8_l2p4n1_l5p4n1_l7n1p8_d1d2,10.0,10.311,1.25,608,224,63949,82252,1332,81,108,81,26x32,8x32
io8_l2p4n1_l5p4n1_l7p1n1,10.0,10.301,1.25,104,112,21098,23706,1368,135,72,135,26x32,8x32
io8_l2p4n1_l5p4n1_l7p1n1_d1d2,10.0,9.666,1.25,864,256,74084,102052,1497,87,121,87,26x32,8x32
io8_l2p4n1_l5p4n1_l7p2n1,10.0,9.677,1.25,104,112,24969,25680,1560,143,72,143,26x32,8x32
io8_l2p4n1_l5p4n1_l7p2n1_d1d2,10.0,10.304,1.25,864,320,92189,118425,1689,88,153,88,26x32,8x32
io8_l2p4n1_l5p4n1_l7p4n1,10.0,9.678,1.25,104,112,24642,29004,1944,159,72,159,26x32,8x32
io8_l2p4n1_l5p4n1_l7p4n1_d1d2,10.0,10.301,1.25,864,448,105277,134843,2073,94,217,94,26x32,8x32
io8_l2p4n1_l5p4n1_l7p8n1,10.0,9.679,1.25,104,112,25250,33645,2712,191,72,191,26x32,8x32
io8_l2p4n1_l5p4n1_l7p8n1_d1d2,10.0,10.23,1.25,864,896,162903,169257,2841,87,409,87,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n1,10.0,7.984,1.25,80,86,62297,39361,2205,179,60,179,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n1_d1d2,10.0,7.984,1.25,640,98,110203,128469,2462,67,65,67,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n2,10.0,8.571,1.25,80,86,62647,39462,2208,180,60,180,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n2_d1d2,10.0,8.571,1.25,640,98,111070,129310,2465,68,65,68,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n4,10.0,9.109,1.25,80,86,62528,39796,2214,186,60,186,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n4_d1d2,10.0,8.609,1.25,640,98,111667,131104,2471,74,65,74,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n8,10.0,9.23,1.25,80,86,62452,39395,2226,179,60,179,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1n8_d1d2,10.0,7.992,1.25,640,98,112274,83071,2483,67,65,67,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p1,10.0,7.984,1.25,80,86,62495,39500,2206,179,61,179,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p1_d1d2,10.0,7.984,1.25,640,98,110466,81976,2463,67,66,67,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p2,10.0,7.984,1.25,80,86,62970,39605,2209,180,61,180,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p2_d1d2,10.0,7.984,1.25,640,98,110637,82155,2466,68,66,68,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p4,10.0,9.101,1.25,80,86,62714,39998,2215,186,61,186,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p4_d1d2,10.0,7.984,1.25,640,98,110976,82550,2472,74,66,74,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p8,10.0,8.644,1.25,80,86,62578,39592,2227,179,61,179,26x32,8x32
io8_l2p8n1_l5p8n1_l7n1p8_d1d2,10.0,7.984,1.25,640,98,111062,82972,2484,67,66,67,26x32,8x32
io8_l2p8n1_l5p8n1_l7p1n1,10.0,9.268,1.25,112,118,67002,45816,2392,185,74,185,26x32,8x32
io8_l2p8n1_l5p8n1_l7p1n1_d1d2,10.0,8.609,1.25,896,130,119435,102186,2649,73,79,73,26x32,8x32
io8_l2p8n1_l5p8n1_l7p2n1,10.0,8.652,1.25,112,118,68985,47481,2584,193,74,193,26x32,8x32
io8_l2p8n1_l5p8n1_l7p2n1_d1d2,10.0,8.609,1.25,896,224,138538,119291,2841,74,121,74,26x32,8x32
io8_l2p8n1_l5p8n1_l7p4n1,10.0,8.659,1.25,112,118,69074,50633,2968,209,74,209,26x32,8x32
io8_l2p8n1_l5p8n1_l7p4n1_d1d2,10.0,9.762,1.25,896,448,156808,139875,3225,80,217,80,26x32,8x32
io8_l2p8n1_l5p8n1_l7p8n1,10.0,8.675,1.25,112,118,69234,55077,3736,241,74,241,26x32,8x32
io8_l2p8n1_l5p8n1_l7p8n1_d1d2,10.0,9.305,1.25,896,896,214340,174530,3993,73,409,73,26x32,8x32
