prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l1p1n1_l3n1n8_l5p1_d1d2,10.0,9.063,1.25,192,98,13634,16006,227,14,43,14,19x32,1x32
io8_l1p1n1_l3n1p1_l5p1,10.0,9.437,1.25,24,98,13435,10931,206,14,43,14,19x32,1x32
io8_l1p1n1_l3n1p1_l5p1_d1d2,10.0,9.437,1.25,192,98,13438,15626,207,14,44,14,19x32,1x32
io8_l1p1n1_l3n1p2_l5p1,10.0,9.456,1.25,24,98,13599,11035,209,15,43,15,19x32,1x32
io8_l1p1n1_l3n1p2_l5p1_d1d2,10.0,9.456,1.25,192,98,13570,15770,210,15,44,15,19x32,1x32
io8_l1p1n1_l3n1p4_l5p1,10.0,9.493,1.25,24,98,13635,11220,215,21,43,21,19x32,1x32
io8_l1p1n1_l3n1p4_l5p1_d1d2,10.0,9.493,1.25,192,98,13638,15951,216,21,44,21,19x32,1x32
io8_l1p1n1_l3n1p8_l5p1,10.0,8.858,1.25,24,98,13710,11104,227,14,43,14,19x32,1x32
io8_l1p1n1_l3n1p8_l5p1_d1d2,10.0,8.858,1.25,192,98,13716,16127,228,14,44,14,19x32,1x32
io8_l1p1n1_l3p1n1_l5p1,10.0,8.913,1.25,16,20,7525,7150,392,20,14,20,19x32,1x32
io8_l1p1n1_l3p1n1_l5p1_d1d2,10.0,8.913,1.25,256,98,14834,21004,393,20,41,20,19x32,1x32
io8_l1p1n1_l3p2n1_l5p1,10.0,9.069,1.25,24,98,15381,12615,584,29,40,29,19x32,1x32
io8_l1p1n1_l3p2n1_l5p1_d1d2,10.0,9.069,1.25,192,50,16533,19470,585,21,25,21,19x32,1x32
io8_l1p1n1_l3p4n1_l5p1,10.0,9.38,1.25,24,74,12779,11837,968,51,32,51,19x32,1x32
io8_l1p1n1_l3p4n1_l5p1_d1d2,10.0,9.38,1.25,208,98,17849,21008,969,27,41,27,19x32,1x32
io8_l1p1n1_l3p8n1_l5p1,10.0,8.882,1.25,32,128,62401,33957,1736,76,55,76,19x32,1x32
io8_l1p1n1_l3p8n1_l5p1_d1d2,10.0,9.493,1.25,272,1024,153864,120132,1737,20,392,20,19x32,1x32
io8_l1p2n1_l3n1n1_l5p2,10.0,9.5,1.25,24,100,15196,12646,398,24,43,24,19x32,1x32
io8_l1p2n1_l3n1n1_l5p2_d1d2,10.0,9.5,1.25,128,7,12685,12983,399,16,13,16,19x32,1x32
io8_l1p2n1_l3n1n2_l5p2,10.0,9.519,1.25,24,100,15311,12734,401,25,43,25,19x32,1x32
io8_l1p2n1_l3n1n2_l5p2_d1d2,10.0,9.519,1.25,128,7,13000,13812,402,17,13,17,19x32,1x32
io8_l1p2n1_l3n1n4_l5p2,10.0,9.556,1.25,24,100,15391,12898,407,31,43,31,19x32,1x32
io8_l1p2n1_l3n1n4_l5p2_d1d2,10.0,9.556,1.25,128,16,13363,14917,408,23,16,23,19x32,1x32
io8_l1p2n1_l3n1n8_l5p2,10.0,9.181,1.25,24,100,15418,12719,419,24,43,24,19x32,1x32
io8_l1p2n1_l3n1n8_l5p2_d1d2,10.0,10.114,1.25,128,22,13739,14182,420,16,18,16,19x32,1x32
io8_l1p2n1_l3n1p1_l5p2,10.0,9.5,1.25,24,100,15216,12777,399,24,44,24,19x32,1x32
io8_l1p2n1_l3n1p1_l5p2_d1d2,10.0,9.5,1.25,128,7,12743,13120,400,16,14,16,19x32,1x32
io8_l1p2n1_l3n1p2_l5p2,10.0,9.519,1.25,24,100,15385,12866,402,25,44,25,19x32,1x32
io8_l1p2n1_l3n1p2_l5p2_d1d2,10.0,9.519,1.25,128,7,12875,13950,403,17,14,17,19x32,1x32
io8_l1p2n1_l3n1p4_l5p2,10.0,9.556,1.25,24,100,15416,13041,408,31,44,31,19x32,1x32
io8_l1p2n1_l3n1p4_l5p2_d1d2,10.0,9.556,1.25,128,7,13007,14575,409,23,14,23,19x32,1x32
io8_l1p2n1_l3n1p8_l5p2,10.0,8.933,1.25,24,100,15491,12823,420,24,44,24,19x32,1x32
io8_l1p2n1_l3n1p8_l5p2_d1d2,10.0,8.933,1.25,128,7,13085,13496,421,16,14,16,19x32,1x32
io8_l1p2n1_l3p1n1_l5p2,10.0,9.069,1.25,24,100,15680,12900,585,30,41,30,19x32,1x32
io8_l1p2n1_l3p1n1_l5p2_d1d2,10.0,9.069,1.25,128,16,13687,15830,586,22,14,22,19x32,1x32
io8_l1p2n1_l3p2n1_l5p2,10.0,9.154,1.25,16,19,9596,8076,777,39,14,39,19x32,1x32
io8_l1p2n1_l3p2n1_l5p2_d1d2,10.0,9.154,1.25,128,7,19386,18191,778,23,11,23,19x32,1x32
io8_l1p2n1_l3p4n1_l5p2,10.0,9.325,1.25,24,76,14048,12508,1161,61,33,61,19x32,1x32
io8_l1p2n1_l3p4n1_l5p2_d1d2,10.0,9.325,1.25,144,52,19293,19563,1162,29,26,29,19x32,1x32
io8_l1p2n1_l3p8n1_l5p2,10.0,8.921,1.25,32,128,63492,35478,1929,86,55,86,19x32,1x32
io8_l1p2n1_l3p8n1_l5p2_d1d2,10.0,9.487,1.25,208,1024,159401,121245,1930,22,392,22,19x32,1x32
io8_l1p4n1_l3n1n1_l5p4,10.0,9.811,1.25,24,56,11697,11318,784,52,29,52,19x32,1x32
io8_l1p4n1_l3n1n1_l5p4_d1d2,10.0,9.811,1.25,144,104,17528,18058,785,28,46,28,19x32,1x32
io8_l1p4n1_l3n1n2_l5p4,10.0,9.83,1.25,24,56,11812,11406,787,53,29,53,19x32,1x32
io8_l1p4n1_l3n1n2_l5p4_d1d2,10.0,9.83,1.25,144,104,17811,18883,788,29,46,29,19x32,1x32
io8_l1p4n1_l3n1n4_l5p4,10.0,9.867,1.25,24,56,11892,11572,793,59,29,59,19x32,1x32
io8_l1p4n1_l3n1n4_l5p4_d1d2,10.0,9.867,1.25,144,104,17726,19506,794,35,46,35,19x32,1x32
io8_l1p4n1_l3n1n8_l5p4,10.0,10.252,1.25,24,56,11919,11368,805,52,29,52,19x32,1x32
io8_l1p4n1_l3n1n8_l5p4_d1d2,10.0,10.25,1.25,144,104,17750,18447,806,28,46,28,19x32,1x32
io8_l1p4n1_l3n1p1_l5p4,10.0,9.811,1.25,24,56,11717,11449,785,52,30,52,19x32,1x32
io8_l1p4n1_l3n1p1_l5p4_d1d2,10.0,9.811,1.25,144,104,17554,18189,786,28,47,28,19x32,1x32
io8_l1p4n1_l3n1p2_l5p4,10.0,9.83,1.25,24,56,11881,11538,788,53,30,53,19x32,1x32
io8_l1p4n1_l3n1p2_l5p4_d1d2,10.0,9.83,1.25,144,104,17686,19015,789,29,47,29,19x32,1x32
io8_l1p4n1_l3n1p4_l5p4,10.0,9.867,1.25,24,56,11981,11716,794,59,30,59,19x32,1x32
io8_l1p4n1_l3n1p4_l5p4_d1d2,10.0,9.867,1.25,144,104,17754,19634,795,35,47,35,19x32,1x32
io8_l1p4n1_l3n1p8_l5p4,10.0,9.244,1.25,24,56,12056,11502,806,52,30,52,19x32,1x32
io8_l1p4n1_l3n1p8_l5p4_d1d2,10.0,9.244,1.25,144,104,17832,18548,807,28,47,28,19x32,1x32
io8_l1p4n1_l3p1n1_l5p4,10.0,9.38,1.25,24,80,13656,12806,971,58,35,58,19x32,1x32
io8_l1p4n1_l3p1n1_l5p4_d1d2,10.0,9.38,1.25,144,104,17986,20427,972,34,44,34,19x32,1x32
io8_l1p4n1_l3p2n1_l5p4,10.0,8.742,1.25,24,80,14631,13185,1163,67,35,67,19x32,1x32
io8_l1p4n1_l3p2n1_l5p4_d1d2,10.0,9.325,1.25,144,56,19876,20258,1164,35,28,35,19x32,1x32
io8_l1p4n1_l3p4n1_l5p4,10.0,9.344,1.25,16,26,10219,10660,1547,89,17,89,19x32,1x32
io8_l1p4n1_l3p4n1_l5p4_d1d2,10.0,8.772,1.25,128,29,13896,16136,1548,41,19,41,19x32,1x32
io8_l1p4n1_l3p8n1_l5p4,10.0,9.199,1.25,32,128,63529,36479,2315,114,55,114,19x32,1x32
io8_l1p4n1_l3p8n1_l5p4_d1d2,10.0,9.214,1.25,224,1024,156782,121265,2316,34,392,34,19x32,1x32
io8_l1p8n1_l3n1n1_l5p8,10.0,9.383,1.25,24,128,60733,31494,1556,70,57,70,19x32,1x32
io8_l1p8n1_l3n1n1_l5p8_d1d2,10.0,8.834,1.25,208,1024,152196,113533,1557,14,394,14,19x32,1x32
io8_l1p8n1_l3n1n2_l5p8,10.0,9.402,1.25,24,128,60855,31625,1559,71,57,71,19x32,1x32
io8_l1p8n1_l3n1n2_l5p8_d1d2,10.0,8.842,1.25,208,1024,152479,114395,1560,15,394,15,19x32,1x32
io8_l1p8n1_l3n1n4_l5p8,10.0,9.44,1.25,24,128,60935,31788,1565,77,57,77,19x32,1x32
io8_l1p8n1_l3n1n4_l5p8_d1d2,10.0,8.172,1.25,208,1024,152394,115062,1566,21,394,21,19x32,1x32
io8_l1p8n1_l3n1n8_l5p8,10.0,9.612,1.25,24,128,60962,31650,1577,70,57,70,19x32,1x32
io8_l1p8n1_l3n1n8_l5p8_d1d2,10.0,9.063,1.25,208,1024,152418,114103,1578,14,394,14,19x32,1x32
io8_l1p8n1_l3n1p1_l5p8,10.0,9.383,1.25,24,128,60760,31585,1557,70,58,70,19x32,1x32
io8_l1p8n1_l3n1p1_l5p8_d1d2,10.0,8.834,1.25,208,1024,152222,113640,1558,14,395,14,19x32,1x32
io8_l1p8n1_l3n1p2_l5p8,10.0,9.402,1.25,24,128,60924,31705,1560,71,58,71,19x32,1x32
io8_l1p8n1_l3n1p2_l5p8_d1d2,10.0,8.842,1.25,208,1024,152354,114490,1561,15,395,15,19x32,1x32
io8_l1p8n1_l3n1p4_l5p8,10.0,9.44,1.25,24,128,60960,31888,1566,77,58,77,19x32,1x32
io8_l1p8n1_l3n1p4_l5p8_d1d2,10.0,8.172,1.25,208,1024,152422,115135,1567,21,395,21,19x32,1x32
io8_l1p8n1_l3n1p8_l5p8,10.0,8.815,1.25,24,128,60971,31792,1578,70,58,70,19x32,1x32
io8_l1p8n1_l3n1p8_l5p8_d1d2,10.0,8.815,1.25,208,1024,152500,114151,1579,14,395,14,19x32,1x32
io8_l1p8n1_l3p1n1_l5p8,10.0,8.882,1.25,32,128,61927,34056,1743,76,55,76,19x32,1x32
io8_l1p8n1_l3p1n1_l5p8_d1d2,10.0,9.493,1.25,272,1024,153393,119978,1744,20,392,20,19x32,1x32
io8_l1p8n1_l3p2n1_l5p8,10.0,8.593,1.25,32,128,62959,35539,1935,85,55,85,19x32,1x32
io8_l1p8n1_l3p2n1_l5p8_d1d2,10.0,9.487,1.25,208,1024,158868,121408,1936,21,392,21,19x32,1x32
io8_l1p8n1_l3p4n1_l5p8,10.0,9.161,1.25,32,128,62867,36284,2319,107,55,107,19x32,1x32
io8_l1p8n1_l3p4n1_l5p8_d1d2,10.0,9.214,1.25,224,1024,156120,121141,2320,27,392,27,19x32,1x32
io8_l1p8n1_l3p8n1_l5p8,10.0,7.984,1.25,32,128,64877,37383,3087,132,55,132,19x32,1x32
io8_l1p8n1_l3p8n1_l5p8_d1d2,10.0,7.307,1.25,288,1024,161194,124788,3088,20,392,20,19x32,1x32
