prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lutc_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2p2n1_l4p8n1,10.0,8.067,1.25,64,67,39005,25558,1364,115,45,115,18x32,8x32
io8_l2p2n1_l4p8n1_d1d2,10.0,9.333,1.25,448,320,103015,63801,1365,51,149,51,18x32,8x32
io8_l2p4n1_l4n1n1,10.0,9.475,1.25,32,26,5802,8604,600,75,31,75,18x32,8x32
io8_l2p4n1_l4n1n1_d1d2,10.0,9.678,1.25,352,194,39541,72707,665,51,88,51,18x32,8x32
io8_l2p4n1_l4n1n2,10.0,10.062,1.25,40,50,7423,9658,602,76,39,76,18x32,8x32
io8_l2p4n1_l4n1n2_d1d2,10.0,9.92,1.25,352,194,37460,70906,667,52,88,52,18x32,8x32
io8_l2p4n1_l4n1n4,10.0,10.099,1.25,40,50,7448,9892,606,82,39,82,18x32,8x32
io8_l2p4n1_l4n1n4_d1d2,10.0,9.911,1.25,352,194,39984,74133,671,58,88,58,18x32,8x32
io8_l2p4n1_l4n1n8,10.0,9.475,1.25,40,64,9091,11283,614,75,46,75,18x32,8x32
io8_l2p4n1_l4n1n8_d1d2,10.0,9.352,1.25,352,194,38023,46926,679,51,88,51,18x32,8x32
io8_l2p4n1_l4n1p1,10.0,9.475,1.25,40,50,7363,9771,601,75,40,75,18x32,8x32
io8_l2p4n1_l4n1p1_d1d2,10.0,9.495,1.25,352,194,39631,48072,666,51,89,51,18x32,8x32
io8_l2p4n1_l4n1p2,10.0,10.062,1.25,40,50,7451,9772,603,76,40,76,18x32,8x32
io8_l2p4n1_l4n1p2_d1d2,10.0,9.333,1.25,352,194,37271,46819,668,52,89,52,18x32,8x32
io8_l2p4n1_l4n1p4,10.0,10.099,1.25,40,50,7461,10005,607,82,40,82,18x32,8x32
io8_l2p4n1_l4n1p4_d1d2,10.0,9.911,1.25,352,194,39757,48342,672,58,89,58,18x32,8x32
io8_l2p4n1_l4n1p8,10.0,9.475,1.25,48,64,9746,11656,615,75,47,75,18x32,8x32
io8_l2p4n1_l4n1p8_d1d2,10.0,9.333,1.25,416,208,43426,51180,680,51,96,51,18x32,8x32
io8_l2p4n1_l4p1n1,10.0,9.494,1.25,56,64,14582,13158,724,81,44,81,18x32,8x32
io8_l2p4n1_l4p1n1_d1d2,10.0,9.911,1.25,480,224,47105,61001,789,57,101,57,18x32,8x32
io8_l2p4n1_l4p2n1,10.0,9.514,1.25,56,64,18929,14922,852,89,44,89,18x32,8x32
io8_l2p4n1_l4p2n1_d1d2,10.0,9.939,1.25,480,256,56132,67567,917,58,117,58,18x32,8x32
io8_l2p4n1_l4p4n1,10.0,9.553,1.25,56,64,25394,18418,1108,105,44,105,18x32,8x32
io8_l2p4n1_l4p4n1_d1d2,10.0,9.911,1.25,480,320,74890,81866,1173,64,149,64,18x32,8x32
io8_l2p4n1_l4p8n1,10.0,9.63,1.25,56,64,39114,25402,1620,137,44,137,18x32,8x32
io8_l2p4n1_l4p8n1_d1d2,10.0,10.003,1.25,480,320,101371,80139,1685,57,149,57,18x32,8x32
io8_l2p8n1_l4n1n1,10.0,7.966,1.25,48,86,56522,31009,1112,100,56,100,18x32,8x32
io8_l2p8n1_l4n1n1_d1d2,10.0,9.338,1.25,384,98,80570,83202,1241,44,61,44,18x32,8x32
io8_l2p8n1_l4n1n2,10.0,8.518,1.25,48,86,56611,31017,1114,101,56,101,18x32,8x32
io8_l2p8n1_l4n1n2_d1d2,10.0,8.518,1.25,384,98,80858,83706,1243,45,61,45,18x32,8x32
io8_l2p8n1_l4n1n4,10.0,9.672,1.25,48,86,56636,31315,1118,107,56,107,18x32,8x32
io8_l2p8n1_l4n1n4_d1d2,10.0,9.371,1.25,384,98,80980,84746,1247,51,61,51,18x32,8x32
io8_l2p8n1_l4n1n8,10.0,8.59,1.25,48,86,56707,31043,1126,100,56,100,18x32,8x32
io8_l2p8n1_l4n1n8_d1d2,10.0,7.966,1.25,384,98,81421,56725,1255,44,61,44,18x32,8x32
io8_l2p8n1_l4n1p1,10.0,7.966,1.25,48,86,56551,31080,1113,100,57,100,18x32,8x32
io8_l2p8n1_l4n1p1_d1d2,10.0,9.338,1.25,384,98,80596,55157,1242,44,62,44,18x32,8x32
io8_l2p8n1_l4n1p2,10.0,8.518,1.25,48,86,56639,31085,1115,101,57,101,18x32,8x32
io8_l2p8n1_l4n1p2_d1d2,10.0,8.518,1.25,384,98,80700,56300,1244,45,62,45,18x32,8x32
io8_l2p8n1_l4n1p4,10.0,9.672,1.25,48,86,56649,31308,1119,107,57,107,18x32,8x32
io8_l2p8n1_l4n1p4_d1d2,10.0,9.371,1.25,384,98,80726,55423,1248,51,62,51,18x32,8x32
io8_l2p8n1_l4n1p8,10.0,8.59,1.25,56,86,57345,31392,1127,100,57,100,18x32,8x32
io8_l2p8n1_l4n1p8_d1d2,10.0,7.966,1.25,448,98,85271,58852,1256,44,62,44,18x32,8x32
io8_l2p8n1_l4p1n1,10.0,7.966,1.25,64,86,60406,32704,1236,106,54,106,18x32,8x32
io8_l2p8n1_l4p1n1_d1d2,10.0,9.251,1.25,512,98,84729,63742,1365,50,59,50,18x32,8x32
io8_l2p8n1_l4p2n1,10.0,7.969,1.25,64,86,64785,34453,1364,114,54,114,18x32,8x32
io8_l2p8n1_l4p2n1_d1d2,10.0,8.555,1.25,512,160,97181,73833,1493,51,85,51,18x32,8x32
io8_l2p8n1_l4p4n1,10.0,7.984,1.25,64,86,70962,37967,1620,130,54,130,18x32,8x32
io8_l2p8n1_l4p4n1_d1d2,10.0,9.251,1.25,512,320,117922,89807,1749,57,149,57,18x32,8x32
io8_l2p8n1_l4p8n1,10.0,8.016,1.25,64,86,84266,44723,2132,162,54,162,18x32,8x32
io8_l2p8n1_l4p8n1_d1d2,10.0,7.966,1.25,512,320,145523,90200,2261,50,149,50,18x32,8x32
