prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2n1p8_l5n1p8_l8p1n1_d1d2,10.0,9.296,1.25,448,20,4922,21918,193,32,40,32,32x32,8x32
io8_l2n1p8_l5n1p8_l8p2n1,10.0,9.129,1.25,80,5,12398,13779,351,47,65,47,32x32,8x32
io8_l2n1p8_l5n1p8_l8p2n1_d1d2,10.0,9.238,1.25,512,5,28945,27505,321,33,35,33,32x32,8x32
io8_l2n1p8_l5n1p8_l8p4n1,10.0,9.35,1.25,74,8,9711,11294,607,53,66,53,32x32,8x32
io8_l2n1p8_l5n1p8_l8p4n1_d1d2,10.0,9.532,1.25,544,50,32672,46294,577,39,50,39,32x32,8x32
io8_l2n1p8_l5n1p8_l8p8n1,10.0,8.858,1.25,88,80,56006,31842,1119,46,95,46,32x32,8x32
io8_l2n1p8_l5n1p8_l8p8n1_d1d2,10.0,8.967,1.25,576,80,78770,60576,1089,32,65,32,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n1,10.0,9.496,1.25,72,11,2865,12368,322,39,68,39,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n1_d1d2,10.0,9.356,1.25,448,20,4453,37715,289,39,38,39,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n2,10.0,9.508,1.25,72,11,3117,12429,324,41,68,41,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n2_d1d2,10.0,9.595,1.25,448,20,4923,27234,291,40,38,40,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n4,10.0,9.531,1.25,80,11,3123,12759,329,49,69,49,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n4_d1d2,10.0,9.617,1.25,448,20,4650,27454,295,46,38,46,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n8,10.0,9.486,1.25,80,11,3237,12787,339,46,71,46,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1n8_d1d2,10.0,9.39,1.25,448,20,4941,27449,303,39,38,39,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p1,10.0,9.496,1.25,72,11,2972,12598,324,42,70,42,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p1_d1d2,10.0,9.356,1.25,448,20,4523,27493,291,42,40,42,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p2,10.0,9.508,1.25,80,11,3070,12676,327,44,71,44,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p2_d1d2,10.0,9.595,1.25,448,20,4653,27814,293,43,40,43,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p4,10.0,9.228,1.25,80,11,3210,13075,333,52,73,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p4_d1d2,10.0,9.617,1.25,448,20,4815,28016,297,49,40,49,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p8,10.0,9.508,1.25,80,11,3507,13183,345,49,77,49,32x32,8x32
io8_l2p1n1_l5p1n1_l8n1p8_d1d2,10.0,9.368,1.25,448,20,5176,28044,305,42,40,42,32x32,8x32
io8_l2p1n1_l5p1n1_l8p1n1,10.0,9.615,1.25,80,11,3589,15881,467,52,87,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8p1n1_d1d2,10.0,9.439,1.25,448,20,5246,31830,417,52,40,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8p2n1,10.0,9.784,1.25,80,11,13010,19293,595,53,87,53,32x32,8x32
io8_l2p1n1_l5p1n1_l8p2n1_d1d2,10.0,9.674,1.25,512,20,30078,37427,545,53,40,53,32x32,8x32
io8_l2p1n1_l5p1n1_l8p4n1,10.0,9.96,1.25,74,11,10287,16644,851,59,87,59,32x32,8x32
io8_l2p1n1_l5p1n1_l8p4n1_d1d2,10.0,9.692,1.25,544,50,33102,55406,801,59,50,59,32x32,8x32
io8_l2p1n1_l5p1n1_l8p8n1,10.0,9.564,1.25,88,80,56426,38814,1363,52,115,52,32x32,8x32
io8_l2p1n1_l5p1n1_l8p8n1_d1d2,10.0,9.438,1.25,576,80,79286,71460,1313,52,65,52,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n1,10.0,9.386,1.25,72,5,21387,19172,578,41,66,41,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n1_d1d2,10.0,9.495,1.25,576,5,53299,71425,545,41,33,41,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n2,10.0,9.78,1.25,72,5,21607,19245,580,43,66,43,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n2_d1d2,10.0,9.889,1.25,576,5,53769,37426,547,42,33,42,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n4,10.0,9.791,1.25,80,8,21801,19721,585,51,68,51,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n4_d1d2,10.0,9.911,1.25,576,14,53976,38040,551,48,36,48,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n8,10.0,9.825,1.25,80,11,22108,19889,595,48,71,48,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1n8_d1d2,10.0,9.791,1.25,576,20,54587,38296,559,41,38,41,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p1,10.0,9.386,1.25,72,5,21462,19414,580,44,68,44,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p1_d1d2,10.0,9.495,1.25,576,5,53369,37683,547,44,35,44,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p2,10.0,9.78,1.25,80,5,21592,19508,583,46,69,46,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p2_d1d2,10.0,9.889,1.25,576,5,53499,38018,549,45,35,45,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p4,10.0,9.803,1.25,80,5,21764,19898,589,54,71,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p4_d1d2,10.0,9.911,1.25,576,5,53661,38230,553,51,35,51,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p8,10.0,9.405,1.25,80,5,22061,20037,601,51,75,51,32x32,8x32
io8_l2p2n1_l5p2n1_l8n1p8_d1d2,10.0,9.514,1.25,576,5,54022,38233,561,44,35,44,32x32,8x32
io8_l2p2n1_l5p2n1_l8p1n1,10.0,9.954,1.25,80,11,22431,22994,723,54,87,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8p1n1_d1d2,10.0,9.899,1.25,576,20,54892,43125,673,54,40,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8p2n1,10.0,9.562,1.25,80,5,31565,26062,851,55,85,55,32x32,8x32
io8_l2p2n1_l5p2n1_l8p2n1_d1d2,10.0,9.67,1.25,640,5,78908,47910,801,55,35,55,32x32,8x32
io8_l2p2n1_l5p2n1_l8p4n1,10.0,9.604,1.25,74,8,29103,23673,1107,61,86,61,32x32,8x32
io8_l2p2n1_l5p2n1_l8p4n1_d1d2,10.0,9.727,1.25,672,50,82733,66774,1057,61,50,61,32x32,8x32
io8_l2p2n1_l5p2n1_l8p8n1,10.0,9.46,1.25,88,80,75288,45967,1619,54,115,54,32x32,8x32
io8_l2p2n1_l5p2n1_l8p8n1_d1d2,10.0,9.569,1.25,704,80,128923,82796,1569,54,65,54,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n1,10.0,9.59,1.25,60,8,14436,13849,1090,53,67,53,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n1_d1d2,10.0,9.727,1.25,640,50,57015,118191,1057,53,48,53,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n2,10.0,9.983,1.25,60,8,14656,13922,1092,55,67,55,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n2_d1d2,10.0,10.12,1.25,640,50,57495,72192,1059,54,48,54,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n4,10.0,9.995,1.25,68,8,14626,14242,1097,63,68,63,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n4_d1d2,10.0,10.143,1.25,640,50,57218,72392,1063,60,48,60,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n8,10.0,10.028,1.25,68,11,14965,14408,1107,60,71,60,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1n8_d1d2,10.0,9.828,1.25,640,50,57517,72379,1071,53,48,53,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p1,10.0,9.59,1.25,60,8,14511,14076,1092,56,69,56,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p1_d1d2,10.0,9.727,1.25,640,50,57085,72209,1059,56,50,56,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p2,10.0,9.983,1.25,68,8,14609,14169,1095,58,70,58,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p2_d1d2,10.0,10.12,1.25,640,50,57188,72289,1061,57,50,57,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p4,10.0,10.006,1.25,68,8,14717,14592,1101,66,72,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p4_d1d2,10.0,10.143,1.25,640,50,57285,72969,1065,63,50,63,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p8,10.0,9.593,1.25,68,8,14922,14666,1113,63,76,63,32x32,8x32
io8_l2p4n1_l5p4n1_l8n1p8_d1d2,10.0,9.726,1.25,640,50,57642,72970,1073,56,50,56,32x32,8x32
io8_l2p4n1_l5p4n1_l8p1n1,10.0,10.053,1.25,68,11,15296,17508,1235,66,87,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8p1n1_d1d2,10.0,9.935,1.25,640,50,57810,76851,1185,66,50,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8p2n1,10.0,9.609,1.25,68,8,24614,20791,1363,67,86,67,32x32,8x32
io8_l2p4n1_l5p4n1_l8p2n1_d1d2,10.0,9.708,1.25,704,50,82632,82628,1313,67,50,67,32x32,8x32
io8_l2p4n1_l5p4n1_l8p4n1,10.0,9.594,1.25,62,8,20133,17918,1619,73,86,73,32x32,8x32
io8_l2p4n1_l5p4n1_l8p4n1_d1d2,10.0,9.689,1.25,736,50,82526,98917,1569,73,50,73,32x32,8x32
io8_l2p4n1_l5p4n1_l8p8n1,10.0,9.604,1.25,76,80,66421,40463,2131,66,115,66,32x32,8x32
io8_l2p4n1_l5p4n1_l8p8n1_d1d2,10.0,9.722,1.25,768,80,128704,115194,2081,66,65,66,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n1,10.0,8.905,1.25,88,80,60941,38020,2114,39,96,39,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n1_d1d2,10.0,9.418,1.25,704,80,105831,140403,2081,39,63,39,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n2,10.0,9.298,1.25,88,80,61161,38129,2116,41,96,41,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n2_d1d2,10.0,9.43,1.25,704,80,106301,86764,2083,40,63,40,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n4,10.0,9.31,1.25,96,80,61131,38466,2121,49,97,49,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n4_d1d2,10.0,9.452,1.25,704,80,106028,86994,2087,46,63,46,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n8,10.0,9.343,1.25,96,80,61057,38581,2131,46,99,46,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1n8_d1d2,10.0,9.431,1.25,704,80,106319,87056,2095,39,63,39,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p1,10.0,8.905,1.25,88,80,61016,38242,2116,42,98,42,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p1_d1d2,10.0,9.418,1.25,704,80,105901,86929,2083,42,65,42,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p2,10.0,9.298,1.25,96,80,61114,38338,2119,44,99,44,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p2_d1d2,10.0,9.43,1.25,704,80,105999,87265,2085,43,65,43,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p4,10.0,9.321,1.25,96,80,61222,38762,2125,52,101,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p4_d1d2,10.0,9.452,1.25,704,80,106097,87513,2089,49,65,49,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p8,10.0,8.928,1.25,96,80,61167,38945,2137,49,105,49,32x32,8x32
io8_l2p8n1_l5p8n1_l8n1p8_d1d2,10.0,9.431,1.25,704,80,106362,87582,2097,42,65,42,32x32,8x32
io8_l2p8n1_l5p8n1_l8p1n1,10.0,9.508,1.25,96,80,61377,42652,2259,52,115,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8p1n1_d1d2,10.0,9.595,1.25,704,80,106615,92408,2209,52,65,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8p2n1,10.0,9.239,1.25,96,80,70782,46785,2387,53,115,53,32x32,8x32
io8_l2p8n1_l5p8n1_l8p2n1_d1d2,10.0,9.742,1.25,768,80,131438,98692,2337,53,65,53,32x32,8x32
io8_l2p8n1_l5p8n1_l8p4n1,10.0,9.46,1.25,90,80,66360,44137,2643,59,115,59,32x32,8x32
io8_l2p8n1_l5p8n1_l8p4n1_d1d2,10.0,10.036,1.25,800,80,131325,115296,2593,59,65,59,32x32,8x32
io8_l2p8n1_l5p8n1_l8p8n1,10.0,8.999,1.25,104,80,66328,46437,3155,52,115,52,32x32,8x32
io8_l2p8n1_l5p8n1_l8p8n1_d1d2,10.0,8.999,1.25,832,80,133954,113638,3105,52,65,52,32x32,8x32
