prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2n1p8_l5n1p8_l7p1n1_d1d2,10.0,8.537,1.25,640,80,13356,33426,194,24,58,24,34x32,8x32
io8_l2n1p8_l5n1p8_l7p2n1,10.0,7.966,1.25,96,80,14713,13761,335,46,71,46,34x32,8x32
io8_l2n1p8_l5n1p8_l7p2n1_d1d2,10.0,8.537,1.25,640,160,30363,44897,322,25,90,25,34x32,8x32
io8_l2n1p8_l5n1p8_l7p4n1,10.0,7.966,1.25,96,80,15826,16187,591,62,71,62,34x32,8x32
io8_l2n1p8_l5n1p8_l7p4n1_d1d2,10.0,8.537,1.25,640,320,45946,58431,578,31,154,31,34x32,8x32
io8_l2n1p8_l5n1p8_l7p8n1,10.0,7.977,1.25,96,80,14962,19511,1103,94,71,94,34x32,8x32
io8_l2n1p8_l5n1p8_l7p8n1_d1d2,10.0,8.537,1.25,640,640,88950,80180,1090,24,282,24,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n1,10.0,8.771,1.25,72,14,3073,12481,383,38,66,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n1_d1d2,10.0,8.032,1.25,448,23,4328,37248,350,38,36,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n2,10.0,8.771,1.25,72,14,3308,12486,385,39,66,39,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n2_d1d2,10.0,8.619,1.25,448,23,4963,37806,352,39,36,39,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n4,10.0,9.788,1.25,72,14,3295,12726,389,45,66,45,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n4_d1d2,10.0,8.656,1.25,448,23,5396,38971,356,45,36,45,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n8,10.0,8.771,1.25,72,40,5487,14527,397,38,77,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1n8_d1d2,10.0,8.032,1.25,448,40,6504,29343,364,38,44,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p1,10.0,8.771,1.25,72,14,3268,12630,384,38,67,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p1_d1d2,10.0,8.032,1.25,448,23,4585,27244,351,38,37,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p2,10.0,8.771,1.25,72,16,3874,12928,386,39,68,39,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p2_d1d2,10.0,8.032,1.25,448,25,4951,27588,353,39,38,39,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p4,10.0,9.164,1.25,72,20,4201,13667,390,45,70,45,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p4_d1d2,10.0,8.032,1.25,448,29,5680,28313,357,45,40,45,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p8,10.0,8.771,1.25,72,40,5613,14657,398,38,78,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7n1p8_d1d2,10.0,8.032,1.25,448,40,6706,29512,365,38,45,38,34x32,8x32
io8_l2p1n1_l5p1n1_l7p1n1,10.0,8.827,1.25,96,80,12990,19824,507,44,91,44,34x32,8x32
io8_l2p1n1_l5p1n1_l7p1n1_d1d2,10.0,8.656,1.25,640,80,13776,44178,474,44,58,44,34x32,8x32
io8_l2p1n1_l5p1n1_l7p2n1,10.0,8.203,1.25,96,80,14973,20832,635,52,91,52,34x32,8x32
io8_l2p1n1_l5p1n1_l7p2n1_d1d2,10.0,8.656,1.25,640,160,30783,55649,602,45,90,45,34x32,8x32
io8_l2p1n1_l5p1n1_l7p4n1,10.0,8.537,1.25,96,80,16086,23219,891,68,91,68,34x32,8x32
io8_l2p1n1_l5p1n1_l7p4n1_d1d2,10.0,8.656,1.25,640,320,46366,69183,858,51,154,51,34x32,8x32
io8_l2p1n1_l5p1n1_l7p8n1,10.0,8.885,1.25,96,80,15222,26601,1403,100,91,100,34x32,8x32
io8_l2p1n1_l5p1n1_l7p8n1_d1d2,10.0,8.656,1.25,640,640,89370,90944,1370,44,282,44,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n1,10.0,9.002,1.25,72,104,26909,24003,639,40,96,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n1_d1d2,10.0,10.191,1.25,576,8,54379,71621,606,40,31,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n2,10.0,9.02,1.25,72,95,26632,23669,641,41,93,41,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n2_d1d2,10.0,9.547,1.25,576,8,54214,72132,608,41,31,41,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n4,10.0,10.099,1.25,72,95,26619,23872,645,47,93,47,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n4_d1d2,10.0,10.172,1.25,576,8,54681,73312,612,47,31,47,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n8,10.0,9.018,1.25,72,91,27403,24482,653,40,94,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1n8_d1d2,10.0,9.624,1.25,576,40,57291,41633,620,40,44,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p1,10.0,9.002,1.25,72,77,25728,23023,640,40,88,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p1_d1d2,10.0,9.566,1.25,576,8,54220,38876,607,40,32,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p2,10.0,9.002,1.25,72,88,26878,23774,642,41,92,41,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p2_d1d2,10.0,10.19,1.25,576,10,54458,39233,609,41,33,41,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p4,10.0,9.475,1.25,72,80,26597,23923,646,47,90,47,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p4_d1d2,10.0,10.171,1.25,576,20,55443,40188,613,47,37,47,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p8,10.0,9.018,1.25,72,130,29449,26205,654,40,108,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7n1p8_d1d2,10.0,9.624,1.25,576,40,57685,41802,621,40,45,40,34x32,8x32
io8_l2p2n1_l5p2n1_l7p1n1,10.0,8.378,1.25,96,104,32250,28597,763,46,99,46,34x32,8x32
io8_l2p2n1_l5p2n1_l7p1n1_d1d2,10.0,10.17,1.25,768,80,63795,56617,730,46,58,46,34x32,8x32
io8_l2p2n1_l5p2n1_l7p2n1,10.0,9.002,1.25,96,113,34841,29956,891,54,102,54,34x32,8x32
io8_l2p2n1_l5p2n1_l7p2n1_d1d2,10.0,9.685,1.25,768,160,81026,68110,858,47,90,47,34x32,8x32
io8_l2p2n1_l5p2n1_l7p4n1,10.0,9.022,1.25,96,98,35090,31710,1147,70,97,70,34x32,8x32
io8_l2p2n1_l5p2n1_l7p4n1_d1d2,10.0,9.666,1.25,768,320,96865,81678,1114,53,154,53,34x32,8x32
io8_l2p2n1_l5p2n1_l7p8n1,10.0,9.061,1.25,96,119,35442,35875,1659,102,104,102,34x32,8x32
io8_l2p2n1_l5p2n1_l7p8n1_d1d2,10.0,9.749,1.25,768,640,139261,103338,1626,46,282,46,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n1,10.0,9.676,1.25,60,11,13620,13922,1151,52,65,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n1_d1d2,10.0,9.628,1.25,640,194,62859,122128,1182,52,93,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n2,10.0,10.263,1.25,60,11,13959,13968,1153,53,65,53,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n2_d1d2,10.0,9.628,1.25,640,194,63467,122684,1184,53,93,53,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n4,10.0,10.301,1.25,60,11,13842,14192,1157,59,65,59,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n4_d1d2,10.0,10.271,1.25,640,194,63994,123816,1188,59,93,59,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n8,10.0,9.676,1.25,60,40,16198,16103,1165,52,77,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1n8_d1d2,10.0,9.628,1.25,640,208,64875,79348,1196,52,100,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p1,10.0,9.676,1.25,60,11,13947,14094,1152,52,66,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p1_d1d2,10.0,9.628,1.25,640,194,63153,77324,1183,52,94,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p2,10.0,9.676,1.25,60,13,14521,14419,1154,53,67,53,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p2_d1d2,10.0,9.628,1.25,640,196,63484,77665,1185,53,95,53,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p4,10.0,9.676,1.25,60,20,14972,15250,1158,59,70,59,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p4_d1d2,10.0,9.628,1.25,640,200,64211,78416,1189,59,97,59,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p8,10.0,9.676,1.25,60,40,16448,16240,1166,52,78,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7n1p8_d1d2,10.0,9.628,1.25,640,208,65085,79277,1197,52,101,52,34x32,8x32
io8_l2p4n1_l5p4n1_l7p1n1,10.0,10.301,1.25,84,80,23605,21418,1275,58,91,58,34x32,8x32
io8_l2p4n1_l5p4n1_l7p1n1_d1d2,10.0,9.674,1.25,832,224,69271,93290,1306,58,106,58,34x32,8x32
io8_l2p4n1_l5p4n1_l7p2n1,10.0,9.677,1.25,84,80,25592,22475,1403,66,91,66,34x32,8x32
io8_l2p4n1_l5p4n1_l7p2n1_d1d2,10.0,9.674,1.25,832,256,83746,102875,1434,59,122,59,34x32,8x32
io8_l2p4n1_l5p4n1_l7p4n1,10.0,9.678,1.25,84,80,26633,24865,1659,82,91,82,34x32,8x32
io8_l2p4n1_l5p4n1_l7p4n1_d1d2,10.0,9.674,1.25,832,320,94210,112712,1690,65,154,65,34x32,8x32
io8_l2p4n1_l5p4n1_l7p8n1,10.0,9.679,1.25,84,80,25773,28130,2171,114,91,114,34x32,8x32
io8_l2p4n1_l5p4n1_l7p8n1_d1d2,10.0,10.296,1.25,832,640,137153,134506,2202,58,282,58,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n1,10.0,7.984,1.25,88,86,65978,40990,2175,38,95,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n1_d1d2,10.0,7.984,1.25,704,98,119775,144385,2270,38,66,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n2,10.0,8.571,1.25,88,86,66213,41046,2177,39,95,39,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n2_d1d2,10.0,8.571,1.25,704,98,120410,144941,2272,39,66,39,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n4,10.0,9.725,1.25,88,86,66200,41318,2181,45,95,45,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n4_d1d2,10.0,8.609,1.25,704,98,120843,146161,2276,45,66,45,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n8,10.0,8.644,1.25,88,86,66163,41035,2189,38,95,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1n8_d1d2,10.0,7.992,1.25,704,98,121266,93264,2284,38,66,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p1,10.0,7.984,1.25,88,86,66173,41130,2176,38,96,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p1_d1d2,10.0,7.984,1.25,704,98,120032,92557,2271,38,67,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p2,10.0,7.984,1.25,88,86,66552,41214,2178,39,96,39,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p2_d1d2,10.0,7.984,1.25,704,98,120171,92704,2273,39,67,39,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p4,10.0,9.101,1.25,88,86,66425,41501,2182,45,96,45,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p4_d1d2,10.0,7.984,1.25,704,98,120446,93003,2277,45,67,45,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p8,10.0,8.644,1.25,88,86,66289,41144,2190,38,96,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7n1p8_d1d2,10.0,7.984,1.25,704,98,120404,93217,2285,38,67,38,34x32,8x32
io8_l2p8n1_l5p8n1_l7p1n1,10.0,8.609,1.25,112,86,68874,43008,2299,44,93,44,34x32,8x32
io8_l2p8n1_l5p8n1_l7p1n1_d1d2,10.0,8.609,1.25,896,98,122874,104691,2394,44,64,44,34x32,8x32
io8_l2p8n1_l5p8n1_l7p2n1,10.0,7.992,1.25,112,86,70857,44237,2427,52,93,52,34x32,8x32
io8_l2p8n1_l5p8n1_l7p2n1_d1d2,10.0,8.609,1.25,896,160,138345,115268,2522,45,90,45,34x32,8x32
io8_l2p8n1_l5p8n1_l7p4n1,10.0,8.0,1.25,112,86,71970,46695,2683,68,93,68,34x32,8x32
io8_l2p8n1_l5p8n1_l7p4n1_d1d2,10.0,8.609,1.25,896,320,153928,128844,2778,51,154,51,34x32,8x32
io8_l2p8n1_l5p8n1_l7p8n1,10.0,8.016,1.25,112,86,71106,49987,3195,100,93,100,34x32,8x32
io8_l2p8n1_l5p8n1_l7p8n1_d1d2,10.0,8.609,1.25,896,640,196932,150635,3290,44,282,44,34x32,8x32
