prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l2p2n1_l4p8n1,10.0,8.828,1.25,56,73,45031,29683,1378,85,61,85,26x32,8x32
io8_l2p2n1_l4p8n1_d1d2,10.0,9.333,1.25,448,320,103835,64207,1362,29,146,29,26x32,8x32
io8_l2p4n1_l4n1n1,10.0,9.475,1.25,34,11,7908,9059,614,29,40,29,26x32,8x32
io8_l2p4n1_l4n1n1_d1d2,10.0,9.333,1.25,352,194,37904,71172,662,29,85,29,26x32,8x32
io8_l2p4n1_l4n1n2,10.0,10.062,1.25,34,11,7947,9051,616,30,40,30,26x32,8x32
io8_l2p4n1_l4n1n2_d1d2,10.0,9.92,1.25,352,194,38166,71536,664,30,85,30,26x32,8x32
io8_l2p4n1_l4n1n4,10.0,10.099,1.25,34,11,7958,9275,620,36,40,36,26x32,8x32
io8_l2p4n1_l4n1n4_d1d2,10.0,9.939,1.25,352,194,38378,72587,668,36,85,36,26x32,8x32
io8_l2p4n1_l4n1n8,10.0,9.475,1.25,34,40,10428,11228,628,29,52,29,26x32,8x32
io8_l2p4n1_l4n1n8_d1d2,10.0,10.003,1.25,352,194,38705,47562,676,29,85,29,26x32,8x32
io8_l2p4n1_l4n1p1,10.0,9.475,1.25,34,11,7858,9104,615,29,41,29,26x32,8x32
io8_l2p4n1_l4n1p1_d1d2,10.0,9.983,1.25,352,194,37853,47319,663,29,86,29,26x32,8x32
io8_l2p4n1_l4n1p2,10.0,9.475,1.25,34,13,8182,9340,617,30,42,30,26x32,8x32
io8_l2p4n1_l4n1p2_d1d2,10.0,9.333,1.25,352,196,38173,47628,665,30,87,30,26x32,8x32
io8_l2p4n1_l4n1p4,10.0,9.475,1.25,34,20,8927,10152,621,36,45,36,26x32,8x32
io8_l2p4n1_l4n1p4_d1d2,10.0,9.333,1.25,352,200,38758,48041,669,36,89,36,26x32,8x32
io8_l2p4n1_l4n1p8,10.0,9.475,1.25,42,40,11038,11525,629,29,53,29,26x32,8x32
io8_l2p4n1_l4n1p8_d1d2,10.0,9.983,1.25,416,208,44112,50833,677,29,93,29,26x32,8x32
io8_l2p4n1_l4p1n1,10.0,9.494,1.25,50,40,15923,13257,738,35,50,35,26x32,8x32
io8_l2p4n1_l4p1n1_d1d2,10.0,9.939,1.25,480,224,45419,60317,786,35,98,35,26x32,8x32
io8_l2p4n1_l4p2n1,10.0,9.514,1.25,50,40,20330,14923,866,43,50,43,26x32,8x32
io8_l2p4n1_l4p2n1_d1d2,10.0,9.92,1.25,480,256,56811,67926,914,36,114,36,26x32,8x32
io8_l2p4n1_l4p4n1,10.0,9.553,1.25,50,40,26475,18298,1122,59,50,59,26x32,8x32
io8_l2p4n1_l4p4n1_d1d2,10.0,9.957,1.25,480,320,70161,79419,1170,42,146,42,26x32,8x32
io8_l2p4n1_l4p8n1,10.0,9.63,1.25,50,40,39715,25097,1634,91,50,91,26x32,8x32
io8_l2p4n1_l4p8n1_d1d2,10.0,10.003,1.25,480,320,102084,80561,1682,35,146,35,26x32,8x32
io8_l2p8n1_l4n1n1,10.0,7.966,1.25,48,86,56024,30410,1126,22,70,22,26x32,8x32
io8_l2p8n1_l4n1n1_d1d2,10.0,7.966,1.25,384,98,80584,83604,1238,22,58,22,26x32,8x32
io8_l2p8n1_l4n1n2,10.0,8.518,1.25,48,86,56163,30434,1128,23,70,23,26x32,8x32
io8_l2p8n1_l4n1n2_d1d2,10.0,8.518,1.25,384,98,80849,83968,1240,23,58,23,26x32,8x32
io8_l2p8n1_l4n1n4,10.0,9.672,1.25,48,86,56170,30722,1132,29,70,29,26x32,8x32
io8_l2p8n1_l4n1n4_d1d2,10.0,8.555,1.25,384,98,81090,85100,1244,29,58,29,26x32,8x32
io8_l2p8n1_l4n1n8,10.0,8.59,1.25,48,86,56223,30422,1140,22,70,22,26x32,8x32
io8_l2p8n1_l4n1n8_d1d2,10.0,7.966,1.25,384,98,81417,56963,1252,22,58,22,26x32,8x32
io8_l2p8n1_l4n1p1,10.0,7.966,1.25,48,86,56042,30451,1127,22,71,22,26x32,8x32
io8_l2p8n1_l4n1p1_d1d2,10.0,7.966,1.25,384,98,80597,56469,1239,22,59,22,26x32,8x32
io8_l2p8n1_l4n1p2,10.0,7.966,1.25,48,86,56107,30473,1129,23,71,23,26x32,8x32
io8_l2p8n1_l4n1p2_d1d2,10.0,7.966,1.25,384,98,80661,56570,1241,23,59,23,26x32,8x32
io8_l2p8n1_l4n1p4,10.0,7.966,1.25,48,86,56234,30710,1133,29,71,29,26x32,8x32
io8_l2p8n1_l4n1p4_d1d2,10.0,7.966,1.25,384,98,80789,56809,1245,29,59,29,26x32,8x32
io8_l2p8n1_l4n1p8,10.0,8.59,1.25,56,86,56861,30691,1141,22,71,22,26x32,8x32
io8_l2p8n1_l4n1p8_d1d2,10.0,7.966,1.25,448,98,85267,58506,1253,22,59,22,26x32,8x32
io8_l2p8n1_l4p1n1,10.0,7.966,1.25,64,86,59922,32051,1250,28,68,28,26x32,8x32
io8_l2p8n1_l4p1n1_d1d2,10.0,8.555,1.25,512,98,84725,65768,1362,28,56,28,26x32,8x32
io8_l2p8n1_l4p2n1,10.0,7.969,1.25,64,86,64301,33824,1378,36,68,36,26x32,8x32
io8_l2p8n1_l4p2n1_d1d2,10.0,8.555,1.25,512,160,97177,74383,1490,29,82,29,26x32,8x32
io8_l2p8n1_l4p4n1,10.0,7.984,1.25,64,86,70478,37218,1634,52,68,52,26x32,8x32
io8_l2p8n1_l4p4n1_d1d2,10.0,8.555,1.25,512,320,115580,89825,1746,35,146,35,26x32,8x32
io8_l2p8n1_l4p8n1,10.0,8.016,1.25,64,86,83782,44102,2146,84,68,84,26x32,8x32
io8_l2p8n1_l4p8n1_d1d2,10.0,7.966,1.25,512,320,145519,90782,2258,28,146,28,26x32,8x32
