name_unique,dataset_name,name,part,target_clock_period,version_vitis_hls,version_vivado,clock_period,latency_best_cycles,latency_best_seconds,latency_average_cycles,latency_average_seconds,latency_worst_cycles,latency_worst_seconds,resources_lut_used,resources_ff_used,resources_dsp_used,resources_bram_used,resources_uram_used
mvt_opt_684fc57ca5c77c3d5e7a89435665a8c5,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,38534.0,0.00027035454400000004,38534.0,0.00027035454400000004,38534.0,0.00027035454400000004,1688,1300,5,16,0
mvt_opt_68e8944026cb380d2bc9ac6901f063cb,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,32215.0,0.00022602044,32215.0,0.00022602044,32215.0,0.00022602044,9860,11448,104,138,0
mvt_opt_6b190ddb2859d74ec9b8f099bd3041b3,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,21804.0,0.00015297686400000002,21804.0,0.00015297686400000002,21804.0,0.00015297686400000002,33533,36893,320,135,0
mvt_opt_7ffd91ba42476551c3bb8b47f3e698c2,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,2751.0,1.9301016e-05,2751.0,1.9301016e-05,2751.0,1.9301016e-05,293374,349745,1280,272,0
mvt_opt_8514549d8ee84209f2a8191fbabe2bb9,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,31430.0,0.00022051288000000003,31430.0,0.00022051288000000003,31430.0,0.00022051288000000003,2333,1699,5,8,0
mvt_opt_852a206663796cf34908ff10c4605e21,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,19773.0,0.00013872736800000002,19773.0,0.00013872736800000002,19773.0,0.00013872736800000002,62579,69632,640,270,0
mvt_opt_ac4f32362e4047c0f9fd61974a962e21,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35462.0,0.000248801392,35462.0,0.000248801392,35462.0,0.000248801392,2419,1829,5,8,0
mvt_opt_b048390e9603176b8b008fcc3cfb183a,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,19868.0,0.000139393888,19868.0,0.000139393888,19868.0,0.000139393888,22554,34609,160,132,0
mvt_opt_b1407ea9d60f6b8a0ad4483d3a4c8f7d,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,38534.0,0.00027035454400000004,38534.0,0.00027035454400000004,38534.0,0.00027035454400000004,1852,1506,5,16,0
mvt_opt_b9a631d23d1f1035a4bcc4887f2dd881,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,36486.0,0.000255985776,36486.0,0.000255985776,36486.0,0.000255985776,1812,1371,5,18,0
mvt_opt_bf5b0988d877f9bf20b76a495c04e8cc,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35462.0,0.000248801392,35462.0,0.000248801392,35462.0,0.000248801392,2431,2027,5,8,0
mvt_opt_c00c6a74b57ca9e1595a877645a13474,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,14304.0,0.000101758656,14304.0,0.000101758656,14304.0,0.000101758656,130078,137439,1280,0,0
mvt_opt_d849d3c9b3a7d76768bde9894c99b326,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,18029.0,0.00012649146400000002,18029.0,0.00012649146400000002,18029.0,0.00012649146400000002,12159,18789,80,126,0
mvt_opt_de33afc97dc750e515c0db16f9663f63,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35078.0,0.000246107248,35078.0,0.000246107248,35078.0,0.000246107248,3606,2621,5,16,0
mvt_opt_f2f8decc35f6e0ea4e4c2634fa80089b,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,18352.0,0.000130556128,18352.0,0.000130556128,18352.0,0.000130556128,82162,79976,640,0,0
mvt_opt_fb74b13279d5a7b6fe17aa3b8432b0ce,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,27398.0,0.00019222436800000003,27398.0,0.00019222436800000003,27398.0,0.00019222436800000003,2193,1569,5,8,0
mvt_opt_fb9fe1987d446af2ef8a19a142954a77,polybench_xilinx_post_frontend,mvt,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,35462.0,0.000248801392,35462.0,0.000248801392,35462.0,0.000248801392,4093,3215,5,32,0
syr2k_opt_036e5bd22be897c70ad96b8fbd152e07,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2192663.0,0.017216789876,2192663.0,0.017216789876,2192663.0,0.017216789876,24316,26413,112,88,0
syr2k_opt_097033a5007af67a25d1d9c773f72c78,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,2192407.0,0.016331239743,2192407.0,0.016331239743,2192407.0,0.016331239743,11838,8022,28,56,0
syr2k_opt_157295b96f1315f009fbd6d16a402991,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,880927.0,0.006180583832000001,880927.0,0.006180583832000001,880927.0,0.006180583832000001,17529,23247,128,280,0
syr2k_opt_1fb40ce1ce512fe4c0e6f556898626e9,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,1939479.0,0.014218320549000003,1939479.0,0.014218320549000003,1939479.0,0.014218320549000003,6764,2987,16,56,0
syr2k_opt_2ce989ce088a35d3f552cb8d80e31c19,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1092393.0,0.008137235457,1092393.0,0.008137235457,1092393.0,0.008137235457,100089,143462,688,336,0
syr2k_opt_3dc4a1b4a44ab5ef5e91486e3b8d4178,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1100067.0,0.008194399083,1100067.0,0.008194399083,1100067.0,0.008194399083,29596,40114,208,216,0
syr2k_opt_424238c4dec7db1d6c80006005243515,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1100066.0,0.008194391634,1100066.0,0.008194391634,1100066.0,0.008194391634,29138,39470,208,216,0
syr2k_opt_472b18d624332d45f858e125ca9eba9e,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,2191383.0,0.016065028773000003,2191383.0,0.016065028773000003,2191383.0,0.016065028773000003,7248,3800,20,56,0
syr2k_opt_612b56e6619eb2e6099bba6211899e57,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,43562.0,0.00030563099200000003,43562.0,0.00030563099200000003,43562.0,0.00030563099200000003,27309,39061,128,336,0
syr2k_opt_623084d9643384b101fdc3b48c937223,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.601e-09,2195493.0,0.016687942293,2195493.0,0.016687942293,2195493.0,0.016687942293,227576,210469,1792,40,0
syr2k_opt_7737a54338a4b6ce4cdd37b8b375eac5,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.793e-09,1089826.0,0.008493014018000001,1089826.0,0.008493014018000001,1089826.0,0.008493014018000001,126348,163786,1472,640,0
syr2k_opt_7c235f64f2505ac506be7d730e58e6f3,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,2191383.0,0.016065028773000003,2191383.0,0.016065028773000003,2191383.0,0.016065028773000003,7217,3634,20,56,0
syr2k_opt_7e9f0d52c6274d0319c596af04510c6f,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,878879.0,0.006166215064000001,878879.0,0.006166215064000001,878879.0,0.006166215064000001,17721,23513,128,280,0
syr2k_opt_870237e52122f314607d6df3c10818ee,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,45610.0,0.00031999976,45610.0,0.00031999976,45610.0,0.00031999976,27088,37220,128,392,0
syr2k_opt_8b8a36602d0e6142143565a2b5633294,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.601e-09,1099043.0,0.008353825843,1099043.0,0.008353825843,1099043.0,0.008353825843,63020,82130,368,176,0
syr2k_opt_8faf274a92a19431283836ffe58af781,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1098278.0,0.008181072822,1098278.0,0.008181072822,1098278.0,0.008181072822,49314,74757,368,216,0
syr2k_opt_903da4e0f65001e3a6c5be642f108282,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2194455.0,0.017230860660000003,2194455.0,0.017230860660000003,2194455.0,0.017230860660000003,9337,3991,23,56,0
syr2k_opt_98198cac2a6b70823b572e7ac6d03009,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1128735.0,0.007919204760000001,1128735.0,0.007919204760000001,1128735.0,0.007919204760000001,18439,24867,128,280,0
syr2k_opt_a8a6b347c2fd0b6f9278f2faa24d4251,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.659000000000001e-09,2196504.0,0.016823024136000002,2196504.0,0.016823024136000002,2196504.0,0.016823024136000002,8157,4614,28,72,0
syr2k_opt_b8fb49ab3c453d5f57f1ff8f1ff2dee2,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,2179098.0,0.016232101002,2179098.0,0.016232101002,2179098.0,0.016232101002,8422,2608,10,56,0
syr2k_opt_be7164b15011276bd0222e83499f7dba,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,2193431.0,0.016338867519,2193431.0,0.016338867519,2193431.0,0.016338867519,6182,3015,14,56,0
syr2k_opt_d3a11c8ba2d3ee23ad7a8681c6cf4b87,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.659000000000001e-09,2196504.0,0.016823024136000002,2196504.0,0.016823024136000002,2196504.0,0.016823024136000002,8312,4788,28,72,0
syr2k_opt_d479f4b3206e55fe43e8285264aad7cb,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,1937431.0,0.014203306661000002,1937431.0,0.014203306661000002,1937431.0,0.014203306661000002,7250,3635,20,56,0
syr2k_opt_e316e28b7baf3ff0e961b2916872d3e7,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.331000000000001e-09,2189848.0,0.016053775688000003,2189848.0,0.016053775688000003,2189848.0,0.016053775688000003,10622,8306,56,56,0
syr2k_opt_e548207634c38c2d4dc670b4b76d05c9,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,1938583.0,0.015221753716000003,1938583.0,0.015221753716000003,1938583.0,0.015221753716000003,42747,50496,224,152,0
syr2k_opt_e6231e15be6d3db7ffcfacd4c72d43bf,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2192919.0,0.017218799988000005,2192919.0,0.017218799988000005,2192919.0,0.017218799988000005,12178,8182,56,56,0
syr2k_opt_e6cb4bf48cb45fe84e53cf383c102968,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.659000000000001e-09,2195493.0,0.016815280887000003,2195493.0,0.016815280887000003,2195493.0,0.016815280887000003,227594,209740,1792,40,0
syr2k_opt_e9bfacc3f0f2e68a4bd04fdb46c4e24a,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,1087906.0,0.008542237912000001,1087906.0,0.008542237912000001,1087906.0,0.008542237912000001,147301,193803,1472,728,0
syr2k_opt_eb78cb529e52711d210cae39af0c32d3,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2196503.0,0.017246941556000005,2196503.0,0.017246941556000005,2196503.0,0.017246941556000005,8845,3847,19,56,0
syr2k_opt_f84693e26097405a74f5e7d21a3a42ee,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1099044.0,0.008186778756000001,1099044.0,0.008186778756000001,1099044.0,0.008186778756000001,30234,41028,208,216,0
syr2k_opt_ff53af9a2dfd991f0b577aa1dbf760ad,polybench_xilinx_post_frontend,syr2k,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.852000000000001e-09,2196503.0,0.017246941556000005,2196503.0,0.017246941556000005,2196503.0,0.017246941556000005,8996,3512,19,56,0
syrk_opt_0cee13a25624454f15e0d139c6c4a898,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1118224.0,0.008329650576,1118224.0,0.008329650576,1118224.0,0.008329650576,4749,1458,8,32,0
syrk_opt_0f12cb68a1ffb2a3ddad0f31bd4fd16a,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,37404.0,0.000262426464,37404.0,0.000262426464,37404.0,0.000262426464,45498,73837,368,192,0
syrk_opt_18eca491df86f3a1296b94df2a08c095,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,20762.0,0.00014566619200000002,20762.0,0.00014566619200000002,20762.0,0.00014566619200000002,25787,38857,208,192,0
syrk_opt_317abc0962414bc26c3deff1f9de6b78,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,1108042.0,0.008253804858000001,1108042.0,0.008253804858000001,1108042.0,0.008253804858000001,6761,9786,10,32,0
syrk_opt_33be06cb36f521882943523dd15a91db,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1111059.0,0.007795189944000001,1111059.0,0.007795189944000001,1111059.0,0.007795189944000001,3309,2969,20,32,0
syrk_opt_3673530e870613b271a494b28f9f8b9f,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1110050.0,0.0080722836,1110050.0,0.0080722836,1110050.0,0.0080722836,141993,151378,1280,16,0
syrk_opt_405548d260b6dce179d1d98e19625c82,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,864275.0,0.006063753400000001,864275.0,0.006063753400000001,864275.0,0.006063753400000001,1837,1209,5,32,0
syrk_opt_4f0901ad199fcab56e34565d3a0aacf2,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1117198.0,0.007838261168,1117198.0,0.007838261168,1117198.0,0.007838261168,3840,1268,5,32,0
syrk_opt_5d05f487e358d5cde17cba1a339fa1af,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.114e-09,1110050.0,0.0078968957,1110050.0,0.0078968957,1110050.0,0.0078968957,141555,150890,1280,16,0
syrk_opt_5e3fdf60c60ffe59f85ef17473f97a46,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,28958.0,0.00020316932800000002,16768,22607,128,256,0
syrk_opt_65cdbc86e4c0a642ff74f8c8eca20762,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1103386.0,0.008023822992000001,1103386.0,0.008023822992000001,1103386.0,0.008023822992000001,10508,14920,40,48,0
syrk_opt_6898aff75f30b3af7a2fac71ec4ab9c9,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,28965.0,0.00020321844000000002,28965.0,0.00020321844000000002,28965.0,0.00020321844000000002,17973,23444,128,200,0
syrk_opt_6c03250aa25f83b75e8fa96f1014e6a0,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,878605.0,0.006164292680000001,878605.0,0.006164292680000001,878605.0,0.006164292680000001,2557,1077,5,32,0
syrk_opt_706fe8fd11b9f4d989bb535d52aa0bd3,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1105939.0,0.0077592680240000005,1105939.0,0.0077592680240000005,1105939.0,0.0077592680240000005,3055,2126,10,32,0
syrk_opt_7294d021badeef9cc0c67a91349b650a,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1104916.0,0.008034949152,1104916.0,0.008034949152,1104916.0,0.008034949152,4318,4094,20,32,0
syrk_opt_7bee2a5e85cf865bc460763215146206,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1103379.0,0.007741307064000001,1103379.0,0.007741307064000001,1103379.0,0.007741307064000001,6332,5122,40,40,0
syrk_opt_7eb1a21e13a210fae2d84241a5063d3a,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,864276.0,0.006063760416000001,864276.0,0.006063760416000001,864276.0,0.006063760416000001,1969,1406,5,32,0
syrk_opt_94ababdeea94002a59725d2a5cc28d13,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.449e-09,7477.0,5.5696173e-05,7477.0,5.5696173e-05,7477.0,5.5696173e-05,92304,146614,688,312,0
syrk_opt_a3dcee07932d52c534c8cf5e6763147e,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,13598.0,9.5403568e-05,13598.0,9.5403568e-05,13598.0,9.5403568e-05,55254,79347,368,136,0
syrk_opt_a447ac10b0839f4bedba29b8ca393ce5,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,2610.0,1.8979920000000002e-05,2610.0,1.8979920000000002e-05,2610.0,1.8979920000000002e-05,132365,186190,1472,656,0
syrk_opt_af3c0693a9585c010f8747232b332cae,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,14625.0,0.000102609,14625.0,0.000102609,14625.0,0.000102609,26331,39951,208,192,0
syrk_opt_bcdcc0a0ec2a1d1986277110bf1d3949,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1106963.0,0.007766452408000001,1106963.0,0.007766452408000001,1106963.0,0.007766452408000001,4233,1977,5,40,0
syrk_opt_c48fb51cd1e4776eb01fafbf8402f635,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,4382.0,3.0744112e-05,4382.0,3.0744112e-05,4382.0,3.0744112e-05,121543,162906,1472,616,0
syrk_opt_c4c518fe3d86992c4473a7ed58fadf57,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1118222.0,0.007845445552,1118222.0,0.007845445552,1118222.0,0.007845445552,2606,1229,5,32,0
syrk_opt_c857cfcb5df930bab5229cbb4b5aeb15,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1114138.0,0.007816792208,1114138.0,0.007816792208,1114138.0,0.007816792208,2165,1916,5,32,0
syrk_opt_c909a45777413dc8b5ec9495ea76c2a3,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1111059.0,0.007795189944000001,1111059.0,0.007795189944000001,1111059.0,0.007795189944000001,3464,3143,20,32,0
syrk_opt_d9d503426e1168a1c08e6cf673db579c,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,1106963.0,0.008049834936,1106963.0,0.008049834936,1106963.0,0.008049834936,4082,2312,5,40,0
syrk_opt_dc41088253e977352d94ef7b6424a347,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.2720000000000005e-09,849191.0,0.006175316952000001,849191.0,0.006175316952000001,849191.0,0.006175316952000001,18509,29924,80,80,0
syrk_opt_ef2b3268c2b235940d3f4e26225b69da,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,1107987.0,0.007773636792000001,1107987.0,0.007773636792000001,1107987.0,0.007773636792000001,2358,1830,10,32,0
syrk_opt_f11a1e1bb0a1c630e240b824710c1cd1,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,864270.0,0.0060637183200000005,864270.0,0.0060637183200000005,864270.0,0.0060637183200000005,2607,1172,5,32,0
syrk_opt_f68e33d3f79ef853ad146c6207d69bf7,polybench_xilinx_post_frontend,syrk,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.016000000000001e-09,14622.0,0.000102587952,14622.0,0.000102587952,14622.0,0.000102587952,25685,38739,208,192,0
aes_table_opt_004c035ef006f66ca29fc333d6dad1da,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,952.0,6.775384e-06,952.0,6.775384e-06,952.0,6.775384e-06,394822,77792,0,2,0
aes_table_opt_02a1a9f467998ff0cf9adb72e3109795,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,701.0,5.102579e-06,701.0,5.102579e-06,701.0,5.102579e-06,324965,69691,0,2,0
aes_table_opt_0b59feaf4e529955e171085fd2dbe729,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1441.0,1.0255597e-05,1519.0,1.0810723000000001e-05,1584.0,1.1273328000000001e-05,403117,78279,0,48,0
aes_table_opt_1175e4042ecb08a6cd2470e6c81e68c8,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,676.0,4.811092e-06,676.0,4.811092e-06,676.0,4.811092e-06,399337,78462,0,16,0
aes_table_opt_2b89f42140a35c4656e5de6c568912ae,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1686.0,1.1999262e-05,1855.0,1.3202035e-05,2024.0,1.4404808e-05,398579,78220,0,6,0
aes_table_opt_39e053ff3e085e523bf2e276be633432,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,1782.0,1.234035e-05,1925.0,1.3330624999999999e-05,2068.0,1.43209e-05,328588,70013,0,3,0
aes_table_opt_4e97c4ec45461e153f8283862d3e3578,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.0290000000000004e-09,611.0,4.294719e-06,611.0,4.294719e-06,611.0,4.294719e-06,330469,83173,0,32,0
aes_table_opt_691bc066aa7ff656a2c98991acef7d2a,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1738.0,1.2369346e-05,1790.0,1.273943e-05,1842.0,1.3109514e-05,400914,78146,0,24,0
aes_table_opt_6fd203f08839b47e0afe3b8b75edc9b0,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1738.0,1.2369346e-05,1790.0,1.273943e-05,1842.0,1.3109514e-05,400914,78146,0,24,0
aes_table_opt_77edcad9227b375b6df763ea72e19be9,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,702.0,4.996134e-06,702.0,4.996134e-06,702.0,4.996134e-06,394404,77071,0,2,0
aes_table_opt_78823f8da71cdab306c634345a6f9e77,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,1686.0,1.1999262e-05,1855.0,1.3202035e-05,2024.0,1.4404808e-05,398579,78220,0,6,0
aes_table_opt_7f09e675a6cebdaef9c714805d5e69eb,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,804.0,5.722068e-06,804.0,5.722068e-06,804.0,5.722068e-06,395561,78767,0,4,0
aes_table_opt_7ff2fe70298b346dc4b4c47a2bed3a70,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,676.0,4.811092e-06,676.0,4.811092e-06,676.0,4.811092e-06,398433,77923,0,16,0
aes_table_opt_8396ec09643194388e8a84e9ce5d754f,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.117e-09,676.0,4.811092e-06,676.0,4.811092e-06,676.0,4.811092e-06,399337,78462,0,16,0
aes_table_opt_83e63ed371b80fa6584ce0adef547eef,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.279e-09,681.0,4.956999e-06,681.0,4.956999e-06,681.0,4.956999e-06,325694,83625,0,4,0
aes_table_opt_88cf98f8a42396bc88ae773df4e1db10,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,6.925e-09,952.0,6.5926e-06,952.0,6.5926e-06,952.0,6.5926e-06,325382,70432,0,2,0
aes_table_opt_8a3159a366752f8c339d58638516d152,machsuite_xilinx_post_frontend,aes256_encrypt_ecb,xczu9eg-ffvb1156-2-i,10.0,2023.1.1,,7.0290000000000004e-09,611.0,4.294719e-06,611.0,4.294719e-06,611.0,4.294719e-06,330467,83197,0,32,0
