prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l1n1p1_l3p1n1_d1d2,10.0,8.881,1.25,128,50,9461,10982,144.0,6.0,31.0,6.0,12x32,2x32
io8_l1n1p1_l3p2n1,10.0,9.092,1.25,8,5,13431,10917,288.0,7.0,32.0,7.0,12x32,2x32
io8_l1n1p1_l3p2n1_d1d2,10.0,9.092,1.25,64,5,12806,11455,272.0,7.0,16.0,7.0,12x32,2x32
io8_l1n1p1_l3p4n1,10.0,9.313,1.25,10,8,10839,8577,544.0,13.0,33.0,13.0,12x32,2x32
io8_l1n1p1_l3p4n1_d1d2,10.0,9.667,1.25,80,50,13926,13041,528.0,13.0,31.0,13.0,12x32,2x32
io8_l1n1p1_l3p8n1,10.0,8.835,1.25,16,80,57058,28839,1056.0,6.0,62.0,6.0,12x32,2x32
io8_l1n1p1_l3p8n1_d1d2,10.0,8.847,1.25,128,640,123662,88581,1040.0,6.0,270.0,6.0,12x32,2x32
io8_l1n1p2_l3n1n1,10.0,8.419,1.25,8,5,3463,2521,17.0,8.0,13.0,8.0,12x32,2x32
io8_l1n1p2_l3n1n1_d1d2,10.0,8.419,1.25,64,5,3430,3730,18.0,8.0,14.0,8.0,12x32,2x32
io8_l1n1p2_l3n1n2,10.0,8.419,1.25,8,5,3581,2630,19.0,10.0,13.0,10.0,12x32,2x32
io8_l1n1p2_l3n1n2_d1d2,10.0,8.419,1.25,64,5,3726,4067,20.0,9.0,14.0,9.0,12x32,2x32
io8_l1n1p2_l3n1n4,10.0,8.847,1.25,16,8,3837,3105,24.0,18.0,15.0,18.0,12x32,2x32
io8_l1n1p2_l3n1n4_d1d2,10.0,8.419,1.25,64,14,4103,4696,24.0,15.0,17.0,15.0,12x32,2x32
io8_l1n1p2_l3n1n8,10.0,8.419,1.25,16,11,4147,3336,34.0,15.0,18.0,15.0,12x32,2x32
io8_l1n1p2_l3n1n8_d1d2,10.0,8.858,1.25,64,17,4547,4633,32.0,8.0,18.0,8.0,12x32,2x32
io8_l1n1p2_l3n1p1,10.0,8.419,1.25,8,5,3498,2636,18.0,8.0,14.0,8.0,12x32,2x32
io8_l1n1p2_l3n1p1_d1d2,10.0,8.419,1.25,64,5,3462,3845,19.0,8.0,15.0,8.0,12x32,2x32
io8_l1n1p2_l3n1p2,10.0,8.419,1.25,16,5,3598,2737,21.0,10.0,15.0,10.0,12x32,2x32
io8_l1n1p2_l3n1p2_d1d2,10.0,8.419,1.25,64,5,3597,4163,21.0,9.0,15.0,9.0,12x32,2x32
io8_l1n1p2_l3n1p4,10.0,8.858,1.25,16,5,3772,3168,27.0,18.0,17.0,18.0,12x32,2x32
io8_l1n1p2_l3n1p4_d1d2,10.0,8.858,1.25,64,5,3729,4436,25.0,15.0,15.0,15.0,12x32,2x32
io8_l1n1p2_l3n1p8,10.0,8.813,1.25,16,5,4071,3366,39.0,15.0,21.0,15.0,12x32,2x32
io8_l1n1p2_l3n1p8_d1d2,10.0,8.813,1.25,64,5,4092,4236,33.0,8.0,15.0,8.0,12x32,2x32
io8_l1n1p2_l3p1n1,10.0,9.275,1.25,16,8,7293,7225,162.0,7.0,33.0,7.0,12x32,2x32
io8_l1n1p2_l3p1n1_d1d2,10.0,8.858,1.25,128,50,9561,11057,146.0,7.0,31.0,7.0,12x32,2x32
io8_l1n1p2_l3p2n1,10.0,9.486,1.25,8,5,13595,10966,290.0,8.0,32.0,8.0,12x32,2x32
io8_l1n1p2_l3p2n1_d1d2,10.0,9.486,1.25,64,5,12938,12248,274.0,8.0,16.0,8.0,12x32,2x32
io8_l1n1p2_l3p4n1,10.0,9.707,1.25,10,8,10971,8610,546.0,14.0,33.0,14.0,12x32,2x32
io8_l1n1p2_l3p4n1_d1d2,10.0,9.678,1.25,80,50,14026,13819,530.0,14.0,31.0,14.0,12x32,2x32
io8_l1n1p2_l3p8n1,10.0,9.229,1.25,16,80,57190,28891,1058.0,7.0,62.0,7.0,12x32,2x32
io8_l1n1p2_l3p8n1_d1d2,10.0,8.858,1.25,128,640,123762,89389,1042.0,7.0,270.0,7.0,12x32,2x32
io8_l1n1p4_l3n1n1,10.0,8.847,1.25,8,5,3595,2796,21.0,14.0,13.0,14.0,12x32,2x32
io8_l1n1p4_l3n1n1_d1d2,10.0,8.847,1.25,64,5,3594,3985,22.0,14.0,14.0,14.0,12x32,2x32
io8_l1n1p4_l3n1n2,10.0,8.858,1.25,8,5,3714,2907,23.0,16.0,13.0,16.0,12x32,2x32
io8_l1n1p4_l3n1n2_d1d2,10.0,8.858,1.25,64,5,3890,4320,24.0,15.0,14.0,15.0,12x32,2x32
io8_l1n1p4_l3n1n4,10.0,8.881,1.25,16,8,3937,3369,28.0,24.0,15.0,24.0,12x32,2x32
io8_l1n1p4_l3n1n4_d1d2,10.0,8.847,1.25,64,14,4267,4947,28.0,21.0,17.0,21.0,12x32,2x32
io8_l1n1p4_l3n1n8,10.0,8.813,1.25,16,11,4279,3619,38.0,21.0,18.0,21.0,12x32,2x32
io8_l1n1p4_l3n1n8_d1d2,10.0,8.419,1.25,64,17,4711,4886,36.0,14.0,18.0,14.0,12x32,2x32
io8_l1n1p4_l3n1p1,10.0,8.847,1.25,8,5,3630,2911,22.0,14.0,14.0,14.0,12x32,2x32
io8_l1n1p4_l3n1p1_d1d2,10.0,8.847,1.25,64,5,3626,4100,23.0,14.0,15.0,14.0,12x32,2x32
io8_l1n1p4_l3n1p2,10.0,8.858,1.25,16,5,3730,3010,25.0,16.0,15.0,16.0,12x32,2x32
io8_l1n1p4_l3n1p2_d1d2,10.0,8.858,1.25,64,5,3761,4416,25.0,15.0,15.0,15.0,12x32,2x32
io8_l1n1p4_l3n1p4,10.0,8.419,1.25,16,5,3840,3419,31.0,24.0,17.0,24.0,12x32,2x32
io8_l1n1p4_l3n1p4_d1d2,10.0,8.419,1.25,64,5,3829,4667,29.0,21.0,15.0,21.0,12x32,2x32
io8_l1n1p4_l3n1p8,10.0,8.835,1.25,16,5,4139,3633,43.0,21.0,21.0,21.0,12x32,2x32
io8_l1n1p4_l3n1p8_d1d2,10.0,8.835,1.25,64,5,4192,4483,37.0,14.0,15.0,14.0,12x32,2x32
io8_l1n1p4_l3p1n1,10.0,9.275,1.25,16,8,7361,7478,166.0,13.0,33.0,13.0,12x32,2x32
io8_l1n1p4_l3p1n1_d1d2,10.0,8.858,1.25,128,50,9725,11301,150.0,13.0,31.0,13.0,12x32,2x32
io8_l1n1p4_l3p2n1,10.0,9.508,1.25,8,5,13727,11201,294.0,14.0,32.0,14.0,12x32,2x32
io8_l1n1p4_l3p2n1_d1d2,10.0,9.508,1.25,64,5,13102,12943,278.0,14.0,16.0,14.0,12x32,2x32
io8_l1n1p4_l3p4n1,10.0,9.729,1.25,10,8,11035,8831,550.0,20.0,33.0,20.0,12x32,2x32
io8_l1n1p4_l3p4n1_d1d2,10.0,9.258,1.25,80,50,14126,14502,534.0,20.0,31.0,20.0,12x32,2x32
io8_l1n1p4_l3p8n1,10.0,9.251,1.25,16,80,57258,29165,1062.0,13.0,62.0,13.0,12x32,2x32
io8_l1n1p4_l3p8n1_d1d2,10.0,8.419,1.25,128,640,123862,90113,1046.0,13.0,270.0,13.0,12x32,2x32
io8_l1n1p8_l3n1n1,10.0,8.419,1.25,8,5,3958,2600,29.0,7.0,13.0,7.0,12x32,2x32
io8_l1n1p8_l3n1n1_d1d2,10.0,8.419,1.25,64,5,3960,4049,30.0,7.0,14.0,7.0,12x32,2x32
io8_l1n1p8_l3n1n2,10.0,8.813,1.25,8,5,4077,2723,31.0,9.0,13.0,9.0,12x32,2x32
io8_l1n1p8_l3n1n2_d1d2,10.0,8.813,1.25,64,5,4271,4408,32.0,8.0,14.0,8.0,12x32,2x32
io8_l1n1p8_l3n1n4,10.0,8.824,1.25,16,8,4301,3186,36.0,17.0,15.0,17.0,12x32,2x32
io8_l1n1p8_l3n1n4_d1d2,10.0,8.419,1.25,64,14,4634,5026,36.0,14.0,17.0,14.0,12x32,2x32
io8_l1n1p8_l3n1n8,10.0,8.858,1.25,16,11,4642,3414,46.0,14.0,18.0,14.0,12x32,2x32
io8_l1n1p8_l3n1n8_d1d2,10.0,8.835,1.25,64,17,5077,4941,44.0,7.0,18.0,7.0,12x32,2x32
io8_l1n1p8_l3n1p1,10.0,8.419,1.25,8,5,3993,2715,30.0,7.0,14.0,7.0,12x32,2x32
io8_l1n1p8_l3n1p1_d1d2,10.0,8.419,1.25,64,5,3992,4164,31.0,7.0,15.0,7.0,12x32,2x32
io8_l1n1p8_l3n1p2,10.0,8.813,1.25,16,5,4093,2810,33.0,9.0,15.0,9.0,12x32,2x32
io8_l1n1p8_l3n1p2_d1d2,10.0,8.813,1.25,64,5,4127,4476,33.0,8.0,15.0,8.0,12x32,2x32
io8_l1n1p8_l3n1p4,10.0,8.835,1.25,16,5,4203,3235,39.0,17.0,17.0,17.0,12x32,2x32
io8_l1n1p8_l3n1p4_d1d2,10.0,8.835,1.25,64,5,4195,4743,37.0,14.0,15.0,14.0,12x32,2x32
io8_l1n1p8_l3n1p8,10.0,8.813,1.25,16,5,4406,3436,51.0,14.0,21.0,14.0,12x32,2x32
io8_l1n1p8_l3n1p8_d1d2,10.0,8.813,1.25,64,5,4462,4563,45.0,7.0,15.0,7.0,12x32,2x32
io8_l1n1p8_l3p1n1,10.0,9.275,1.25,16,8,7628,7268,174.0,6.0,33.0,6.0,12x32,2x32
io8_l1n1p8_l3p1n1_d1d2,10.0,8.858,1.25,128,50,10091,11359,158.0,6.0,31.0,6.0,12x32,2x32
io8_l1n1p8_l3p2n1,10.0,9.111,1.25,8,5,14090,10945,302.0,7.0,32.0,7.0,12x32,2x32
io8_l1n1p8_l3p2n1_d1d2,10.0,9.111,1.25,64,5,13468,11747,286.0,7.0,16.0,7.0,12x32,2x32
io8_l1n1p8_l3p4n1,10.0,9.331,1.25,10,8,11302,8557,558.0,13.0,33.0,13.0,12x32,2x32
io8_l1n1p8_l3p4n1_d1d2,10.0,9.674,1.25,80,50,14492,13304,542.0,13.0,31.0,13.0,12x32,2x32
io8_l1n1p8_l3p8n1,10.0,8.847,1.25,16,80,57269,28964,1070.0,6.0,62.0,6.0,12x32,2x32
io8_l1n1p8_l3p8n1_d1d2,10.0,8.835,1.25,128,640,124228,88968,1054.0,6.0,270.0,6.0,12x32,2x32
io8_l1p1n1_l3n1n1,10.0,8.881,1.25,16,50,8400,6570,138.0,13.0,25.0,13.0,12x32,2x32
io8_l1p1n1_l3n1n1_d1d2,10.0,8.881,1.25,128,50,9427,11096,139.0,13.0,26.0,13.0,12x32,2x32
io8_l1p1n1_l3n1n2,10.0,8.881,1.25,16,50,8519,6680,140.0,15.0,25.0,15.0,12x32,2x32
io8_l1p1n1_l3n1n2_d1d2,10.0,8.858,1.25,128,50,9738,11442,141.0,14.0,26.0,14.0,12x32,2x32
io8_l1p1n1_l3n1n4,10.0,8.881,1.25,16,50,9127,7113,145.0,23.0,26.0,23.0,12x32,2x32
io8_l1p1n1_l3n1n4_d1d2,10.0,8.881,1.25,128,50,9621,11670,145.0,20.0,26.0,20.0,12x32,2x32
io8_l1p1n1_l3n1n8,10.0,8.881,1.25,16,50,9277,7212,155.0,20.0,28.0,20.0,12x32,2x32
io8_l1p1n1_l3n1n8_d1d2,10.0,8.881,1.25,128,50,9905,11468,153.0,13.0,26.0,13.0,12x32,2x32
io8_l1p1n1_l3n1p1,10.0,8.881,1.25,16,50,8435,6685,139.0,13.0,26.0,13.0,12x32,2x32
io8_l1p1n1_l3n1p1_d1d2,10.0,8.881,1.25,128,50,9459,11211,140.0,13.0,27.0,13.0,12x32,2x32
io8_l1p1n1_l3n1p2,10.0,8.881,1.25,16,50,8567,6811,142.0,15.0,27.0,15.0,12x32,2x32
io8_l1p1n1_l3n1p2_d1d2,10.0,8.858,1.25,128,50,9594,11526,142.0,14.0,27.0,14.0,12x32,2x32
io8_l1p1n1_l3n1p4,10.0,8.881,1.25,16,50,9221,7276,148.0,23.0,29.0,23.0,12x32,2x32
io8_l1p1n1_l3n1p4_d1d2,10.0,8.858,1.25,128,50,9726,11790,146.0,20.0,27.0,20.0,12x32,2x32
io8_l1p1n1_l3n1p8,10.0,8.881,1.25,16,50,9520,7432,160.0,20.0,33.0,20.0,12x32,2x32
io8_l1p1n1_l3n1p8_d1d2,10.0,8.858,1.25,128,50,10089,11588,154.0,13.0,27.0,13.0,12x32,2x32
io8_l1p1n1_l3p1n1,10.0,9.285,1.25,16,50,13282,11256,283.0,12.0,44.0,12.0,12x32,2x32
io8_l1p1n1_l3p1n1_d1d2,10.0,8.847,1.25,128,50,13189,15439,267.0,12.0,28.0,12.0,12x32,2x32
io8_l1p1n1_l3p2n1,10.0,9.554,1.25,16,50,19045,14115,411.0,13.0,44.0,13.0,12x32,2x32
io8_l1p1n1_l3p2n1_d1d2,10.0,9.554,1.25,128,50,18424,17499,395.0,13.0,28.0,13.0,12x32,2x32
io8_l1p1n1_l3p4n1,10.0,9.775,1.25,16,50,15873,11421,667.0,19.0,44.0,19.0,12x32,2x32
io8_l1p1n1_l3p4n1_d1d2,10.0,9.663,1.25,128,50,17400,17365,651.0,19.0,28.0,19.0,12x32,2x32
io8_l1p1n1_l3p8n1,10.0,9.251,1.25,16,80,59248,31109,1179.0,12.0,59.0,12.0,12x32,2x32
io8_l1p1n1_l3p8n1_d1d2,10.0,8.481,1.25,128,640,126880,92066,1163.0,12.0,267.0,12.0,12x32,2x32
io8_l1p2n1_l3n1n1,10.0,9.332,1.25,16,50,11475,8796,266.0,22.0,25.0,22.0,12x32,2x32
io8_l1p2n1_l3n1n1_d1d2,10.0,9.092,1.25,64,5,11814,11313,267.0,14.0,11.0,14.0,12x32,2x32
io8_l1p2n1_l3n1n2,10.0,9.343,1.25,16,50,11594,8864,268.0,24.0,25.0,24.0,12x32,2x32
io8_l1p2n1_l3n1n2_d1d2,10.0,9.486,1.25,64,5,12113,11610,269.0,15.0,11.0,15.0,12x32,2x32
io8_l1p2n1_l3n1n4,10.0,9.367,1.25,16,50,11658,9114,273.0,32.0,26.0,32.0,12x32,2x32
io8_l1p2n1_l3n1n4_d1d2,10.0,9.092,1.25,64,14,12488,12244,273.0,21.0,14.0,21.0,12x32,2x32
io8_l1p2n1_l3n1n8,10.0,9.322,1.25,16,50,11844,9119,283.0,29.0,28.0,29.0,12x32,2x32
io8_l1p2n1_l3n1n8_d1d2,10.0,9.508,1.25,64,17,12932,12108,281.0,14.0,15.0,14.0,12x32,2x32
io8_l1p2n1_l3n1p1,10.0,9.332,1.25,16,50,11510,8927,267.0,22.0,26.0,22.0,12x32,2x32
io8_l1p2n1_l3n1p1_d1d2,10.0,9.092,1.25,64,5,11846,11444,268.0,14.0,12.0,14.0,12x32,2x32
io8_l1p2n1_l3n1p2,10.0,9.343,1.25,16,50,11610,9031,270.0,24.0,27.0,24.0,12x32,2x32
io8_l1p2n1_l3n1p2_d1d2,10.0,9.486,1.25,64,5,12013,11757,270.0,15.0,12.0,15.0,12x32,2x32
io8_l1p2n1_l3n1p4,10.0,8.928,1.25,16,50,11720,9306,276.0,32.0,29.0,32.0,12x32,2x32
io8_l1p2n1_l3n1p4_d1d2,10.0,9.508,1.25,64,5,12145,11992,274.0,21.0,12.0,21.0,12x32,2x32
io8_l1p2n1_l3n1p8,10.0,9.344,1.25,16,50,12019,9498,288.0,29.0,33.0,29.0,12x32,2x32
io8_l1p2n1_l3n1p8_d1d2,10.0,9.111,1.25,64,5,12508,11736,282.0,14.0,12.0,14.0,12x32,2x32
io8_l1p2n1_l3p1n1,10.0,9.092,1.25,16,50,14693,12013,411.0,21.0,44.0,21.0,12x32,2x32
io8_l1p2n1_l3p1n1_d1d2,10.0,9.554,1.25,128,50,17464,17067,395.0,13.0,28.0,13.0,12x32,2x32
io8_l1p2n1_l3p2n1,10.0,9.655,1.25,16,50,21607,15236,539.0,22.0,44.0,22.0,12x32,2x32
io8_l1p2n1_l3p2n1_d1d2,10.0,9.386,1.25,64,5,21324,17743,523.0,14.0,13.0,14.0,12x32,2x32
io8_l1p2n1_l3p4n1,10.0,9.876,1.25,16,50,18755,12729,795.0,28.0,44.0,28.0,12x32,2x32
io8_l1p2n1_l3p4n1_d1d2,10.0,9.95,1.25,80,50,22444,18991,779.0,20.0,28.0,20.0,12x32,2x32
io8_l1p2n1_l3p8n1,10.0,9.415,1.25,16,80,60270,32525,1307.0,21.0,59.0,21.0,12x32,2x32
io8_l1p2n1_l3p8n1_d1d2,10.0,9.508,1.25,128,640,132178,96319,1291.0,13.0,267.0,13.0,12x32,2x32
io8_l1p4n1_l3n1n1,10.0,9.258,1.25,8,26,7815,7779,522.0,44.0,17.0,44.0,12x32,2x32
io8_l1p4n1_l3n1n1_d1d2,10.0,9.667,1.25,80,50,13172,12915,523.0,20.0,26.0,20.0,12x32,2x32
io8_l1p4n1_l3n1n2,10.0,9.651,1.25,8,26,7938,7839,524.0,46.0,17.0,46.0,12x32,2x32
io8_l1p4n1_l3n1n2_d1d2,10.0,9.678,1.25,80,50,13471,13212,525.0,21.0,26.0,21.0,12x32,2x32
io8_l1p4n1_l3n1n4,10.0,9.615,1.25,16,26,8030,8206,529.0,54.0,18.0,54.0,12x32,2x32
io8_l1p4n1_l3n1n4_d1d2,10.0,9.667,1.25,80,50,13366,13450,529.0,27.0,26.0,27.0,12x32,2x32
io8_l1p4n1_l3n1n8,10.0,9.286,1.25,16,26,8176,8223,539.0,51.0,20.0,51.0,12x32,2x32
io8_l1p4n1_l3n1n8_d1d2,10.0,9.258,1.25,80,50,13650,13185,537.0,20.0,26.0,20.0,12x32,2x32
io8_l1p4n1_l3n1p1,10.0,9.258,1.25,8,26,7843,7910,523.0,44.0,18.0,44.0,12x32,2x32
io8_l1p4n1_l3n1p1_d1d2,10.0,9.667,1.25,80,50,13204,13046,524.0,20.0,27.0,20.0,12x32,2x32
io8_l1p4n1_l3n1p2,10.0,9.651,1.25,16,26,7982,7993,526.0,46.0,19.0,46.0,12x32,2x32
io8_l1p4n1_l3n1p2_d1d2,10.0,9.678,1.25,80,50,13339,13344,526.0,21.0,27.0,21.0,12x32,2x32
io8_l1p4n1_l3n1p4,10.0,9.637,1.25,16,26,8156,8406,532.0,54.0,21.0,54.0,12x32,2x32
io8_l1p4n1_l3n1p4_d1d2,10.0,9.258,1.25,80,50,13407,13567,530.0,27.0,27.0,27.0,12x32,2x32
io8_l1p4n1_l3n1p8,10.0,9.637,1.25,16,50,9991,9616,544.0,51.0,33.0,51.0,12x32,2x32
io8_l1p4n1_l3n1p8_d1d2,10.0,9.674,1.25,80,50,13770,13309,538.0,20.0,27.0,20.0,12x32,2x32
io8_l1p4n1_l3p1n1,10.0,9.803,1.25,16,50,12324,12064,667.0,43.0,44.0,43.0,12x32,2x32
io8_l1p4n1_l3p1n1_d1d2,10.0,9.663,1.25,128,50,15910,16303,651.0,19.0,28.0,19.0,12x32,2x32
io8_l1p4n1_l3p2n1,10.0,9.972,1.25,16,50,19980,15529,795.0,44.0,44.0,44.0,12x32,2x32
io8_l1p4n1_l3p2n1_d1d2,10.0,9.95,1.25,80,50,22682,19056,779.0,20.0,28.0,20.0,12x32,2x32
io8_l1p4n1_l3p4n1,10.0,10.014,1.25,16,50,17258,12997,1051.0,50.0,44.0,50.0,12x32,2x32
io8_l1p4n1_l3p4n1_d1d2,10.0,9.565,1.25,92,50,20056,18059,1035.0,26.0,28.0,26.0,12x32,2x32
io8_l1p4n1_l3p8n1,10.0,9.729,1.25,16,80,60177,33173,1563.0,43.0,59.0,43.0,12x32,2x32
io8_l1p4n1_l3p8n1_d1d2,10.0,9.258,1.25,128,640,129604,94611,1547.0,19.0,267.0,19.0,12x32,2x32
io8_l1p8n1_l3n1n1,10.0,8.835,1.25,16,80,56485,26990,1034.0,69.0,40.0,69.0,12x32,2x32
io8_l1p8n1_l3n1n1_d1d2,10.0,8.847,1.25,128,640,123626,88519,1035.0,13.0,265.0,13.0,12x32,2x32
io8_l1p8n1_l3n1n2,10.0,9.229,1.25,16,80,56604,27133,1036.0,71.0,40.0,71.0,12x32,2x32
io8_l1p8n1_l3n1n2_d1d2,10.0,8.858,1.25,128,640,123937,88872,1037.0,14.0,265.0,14.0,12x32,2x32
io8_l1p8n1_l3n1n4,10.0,9.24,1.25,16,80,56668,27384,1041.0,79.0,41.0,79.0,12x32,2x32
io8_l1p8n1_l3n1n4_d1d2,10.0,8.847,1.25,128,640,123820,89121,1041.0,20.0,265.0,20.0,12x32,2x32
io8_l1p8n1_l3n1n8,10.0,9.274,1.25,16,80,56850,27473,1051.0,76.0,43.0,76.0,12x32,2x32
io8_l1p8n1_l3n1n8_d1d2,10.0,8.847,1.25,128,640,124104,88927,1049.0,13.0,265.0,13.0,12x32,2x32
io8_l1p8n1_l3n1p1,10.0,8.835,1.25,16,80,56520,27105,1035.0,69.0,41.0,69.0,12x32,2x32
io8_l1p8n1_l3n1p1_d1d2,10.0,8.847,1.25,128,640,123658,88634,1036.0,13.0,266.0,13.0,12x32,2x32
io8_l1p8n1_l3n1p2,10.0,9.229,1.25,16,80,56620,27235,1038.0,71.0,42.0,71.0,12x32,2x32
io8_l1p8n1_l3n1p2_d1d2,10.0,8.858,1.25,128,640,123793,88962,1038.0,14.0,266.0,14.0,12x32,2x32
io8_l1p8n1_l3n1p4,10.0,9.251,1.25,16,80,56730,27561,1044.0,79.0,44.0,79.0,12x32,2x32
io8_l1p8n1_l3n1p4_d1d2,10.0,8.419,1.25,128,640,123861,89226,1042.0,20.0,266.0,20.0,12x32,2x32
io8_l1p8n1_l3n1p8,10.0,8.847,1.25,16,80,56933,27718,1056.0,76.0,48.0,76.0,12x32,2x32
io8_l1p8n1_l3n1p8_d1d2,10.0,8.835,1.25,128,640,124224,89021,1050.0,13.0,266.0,13.0,12x32,2x32
io8_l1p8n1_l3p1n1,10.0,9.31,1.25,16,80,58898,31537,1179.0,68.0,59.0,68.0,12x32,2x32
io8_l1p8n1_l3p1n1_d1d2,10.0,8.881,1.25,128,640,126875,92950,1163.0,12.0,267.0,12.0,12x32,2x32
io8_l1p8n1_l3p2n1,10.0,9.166,1.25,16,80,66617,35354,1307.0,69.0,59.0,69.0,12x32,2x32
io8_l1p8n1_l3p2n1_d1d2,10.0,9.508,1.25,128,640,133134,96063,1291.0,13.0,267.0,13.0,12x32,2x32
io8_l1p8n1_l3p4n1,10.0,9.386,1.25,16,80,62197,32907,1563.0,75.0,59.0,75.0,12x32,2x32
io8_l1p8n1_l3p4n1_d1d2,10.0,9.258,1.25,128,640,131086,95924,1547.0,19.0,267.0,19.0,12x32,2x32
io8_l1p8n1_l3p8n1,10.0,8.905,1.25,16,80,62359,35544,2075.0,68.0,59.0,68.0,12x32,2x32
io8_l1p8n1_l3p8n1_d1d2,10.0,8.419,1.25,128,640,126521,96795,2059.0,12.0,267.0,12.0,12x32,2x32
io1_l1n1n1_l3n1n1,10.0,7.966,1.25,12,5,652,997,14.0,7.0,12.0,7.0,5x32,2x32
io1_l1n1n1_l3n1p1,10.0,7.966,1.25,12,5,679,1074,15.0,7.0,13.0,7.0,5x32,2x32
io1_l1n1n1_l3p1n1,10.0,8.59,1.25,13,10,8993,4696,153.0,7.0,27.0,7.0,5x32,2x32
io1_l1n1p1_l3n1n1,10.0,7.966,1.25,12,5,679,1074,15.0,7.0,13.0,7.0,5x32,2x32
io1_l1n1p1_l3n1p1,10.0,7.966,1.25,12,5,706,1151,16.0,7.0,14.0,7.0,5x32,2x32
io1_l1n1p1_l3p1n1,10.0,8.59,1.25,13,10,9020,4773,154.0,7.0,28.0,7.0,5x32,2x32
io1_l1p1n1_l3n1n1,10.0,8.59,1.25,13,10,8899,5233,138.0,69.0,12.0,69.0,5x32,2x32
io1_l1p1n1_l3n1p1,10.0,8.59,1.25,13,10,8926,5310,139.0,69.0,13.0,69.0,5x32,2x32
io1_l1p1n1_l3p1n1,10.0,7.984,1.25,14,10,11477,6880,277.0,69.0,25.0,69.0,5x32,2x32
io2_l1n1n1_l3n1n1,10.0,8.423,1.25,16,5,786,1377,14.0,7.0,12.0,7.0,6x32,2x32
io2_l1n1n1_l3n1n1_d1d2,10.0,8.423,1.25,16,5,785,1584,15.0,17.0,13.0,17.0,6x32,2x32
io2_l1n1n1_l3n1n2,10.0,8.423,1.25,16,8,1044,1556,16.0,8.0,13.0,8.0,6x32,2x32
io2_l1n1n1_l3n1n2_d1d2,10.0,8.423,1.25,16,8,1036,1684,17.0,12.0,14.0,12.0,6x32,2x32
io2_l1n1n1_l3n1p1,10.0,8.423,1.25,16,5,820,1460,15.0,7.0,13.0,7.0,6x32,2x32
io2_l1n1n1_l3n1p1_d1d2,10.0,8.423,1.25,16,5,811,1667,16.0,17.0,14.0,17.0,6x32,2x32
io2_l1n1n1_l3n1p2,10.0,8.423,1.25,16,5,942,1533,18.0,8.0,14.0,8.0,6x32,2x32
io2_l1n1n1_l3n1p2_d1d2,10.0,8.423,1.25,16,5,940,1641,18.0,12.0,14.0,12.0,6x32,2x32
io2_l1n1n1_l3p1n1,10.0,9.101,1.25,18,8,4078,4333,159.0,6.0,32.0,6.0,6x32,2x32
io2_l1n1n1_l3p1n1_d1d2,10.0,9.101,1.25,18,14,4414,4712,151.0,11.0,26.0,11.0,6x32,2x32
io2_l1n1n1_l3p2n1,10.0,9.047,1.25,18,20,15613,8288,287.0,6.0,37.0,6.0,6x32,2x32
io2_l1n1n1_l3p2n1_d1d2,10.0,9.01,1.25,18,40,18577,10673,279.0,11.0,37.0,11.0,6x32,2x32
io2_l1n1n2_l3n1n1,10.0,8.423,1.25,16,8,1038,1487,16.0,7.0,13.0,7.0,6x32,2x32
io2_l1n1n2_l3n1n1_d1d2,10.0,8.423,1.25,16,8,1036,1684,17.0,12.0,14.0,12.0,6x32,2x32
io2_l1n1n2_l3n1n2,10.0,8.423,1.25,16,8,1104,1538,18.0,8.0,13.0,8.0,6x32,2x32
io2_l1n1n2_l3n1n2_d1d2,10.0,8.423,1.25,16,8,1095,1656,19.0,7.0,14.0,7.0,6x32,2x32
io2_l1n1n2_l3n1p1,10.0,8.423,1.25,16,8,1072,1570,17.0,7.0,14.0,7.0,6x32,2x32
io2_l1n1n2_l3n1p1_d1d2,10.0,8.423,1.25,16,8,1062,1767,18.0,12.0,15.0,12.0,6x32,2x32
io2_l1n1n2_l3n1p2,10.0,8.423,1.25,16,8,1162,1628,20.0,8.0,15.0,8.0,6x32,2x32
io2_l1n1n2_l3n1p2_d1d2,10.0,8.423,1.25,16,8,1159,1726,20.0,7.0,15.0,7.0,6x32,2x32
io2_l1n1n2_l3p1n1,10.0,9.687,1.25,18,8,4138,4297,161.0,6.0,32.0,6.0,6x32,2x32
io2_l1n1n2_l3p1n1_d1d2,10.0,9.687,1.25,18,14,4473,4664,153.0,6.0,26.0,6.0,6x32,2x32
io2_l1n1n2_l3p2n1,10.0,9.634,1.25,18,20,15609,8244,289.0,6.0,37.0,6.0,6x32,2x32
io2_l1n1n2_l3p2n1_d1d2,10.0,9.597,1.25,18,40,18636,10625,281.0,6.0,37.0,6.0,6x32,2x32
io2_l1n1p1_l3n1n1,10.0,8.423,1.25,16,5,819,1460,15.0,7.0,13.0,7.0,6x32,2x32
io2_l1n1p1_l3n1n1_d1d2,10.0,8.423,1.25,16,5,811,1667,16.0,17.0,14.0,17.0,6x32,2x32
io2_l1n1p1_l3n1n2,10.0,8.423,1.25,16,8,1077,1639,17.0,8.0,14.0,8.0,6x32,2x32
io2_l1n1p1_l3n1n2_d1d2,10.0,8.423,1.25,16,8,1062,1767,18.0,12.0,15.0,12.0,6x32,2x32
