prj,clk_target(ns),clk_estimated(ns),clk_uncertainty(ns),bram,dsp,ff,lut,c_num_arith,c_num_logic,rtl_num_arith,rtl_num_logic,data_input_port(numxbits),data_output_port(numxbits)
io8_l1p2n1_l3p8n1,10.0,9.415,1.25,32,112,26916,21559,1286,84,54,84,9x32,1x32
io8_l1p2n1_l3p8n1_d1d2,10.0,9.545,1.25,144,126,45145,31283,1287,20,57,20,9x32,1x32
io8_l1p4n1_l3n1n1,10.0,9.258,1.25,8,26,7343,7622,522,44,17,44,9x32,1x32
io8_l1p4n1_l3n1n1_d1d2,10.0,9.667,1.25,80,50,12701,12758,523,20,26,20,9x32,1x32
io8_l1p4n1_l3n1n2,10.0,9.651,1.25,8,26,7506,7653,524,45,17,45,9x32,1x32
io8_l1p4n1_l3n1n2_d1d2,10.0,9.678,1.25,80,50,13184,13534,525,21,26,21,9x32,1x32
io8_l1p4n1_l3n1n4,10.0,9.674,1.25,8,26,7511,7863,528,51,17,51,9x32,1x32
io8_l1p4n1_l3n1n4_d1d2,10.0,9.258,1.25,80,50,13018,14206,529,27,26,27,9x32,1x32
io8_l1p4n1_l3n1n8,10.0,9.258,1.25,8,40,8893,9072,536,44,24,44,9x32,1x32
io8_l1p4n1_l3n1n8_d1d2,10.0,9.667,1.25,80,64,14510,14538,537,20,33,20,9x32,1x32
io8_l1p4n1_l3n1p1,10.0,9.258,1.25,8,26,7114,7709,523,44,18,44,9x32,1x32
io8_l1p4n1_l3n1p1_d1d2,10.0,9.667,1.25,80,50,12468,12845,524,20,27,20,9x32,1x32
io8_l1p4n1_l3n1p2,10.0,9.651,1.25,8,26,7202,7736,525,45,18,45,9x32,1x32
io8_l1p4n1_l3n1p2_d1d2,10.0,9.678,1.25,80,50,12495,13612,526,21,27,21,9x32,1x32
io8_l1p4n1_l3n1p4,10.0,9.674,1.25,8,26,7310,7957,529,51,18,51,9x32,1x32
io8_l1p4n1_l3n1p4_d1d2,10.0,9.258,1.25,80,50,12578,14291,530,27,27,27,9x32,1x32
io8_l1p4n1_l3n1p8,10.0,9.258,1.25,24,40,8757,9404,537,44,25,44,9x32,1x32
io8_l1p4n1_l3n1p8_d1d2,10.0,9.667,1.25,96,64,14375,14870,538,20,34,20,9x32,1x32
io8_l1p4n1_l3p1n1,10.0,9.66,1.25,32,64,13231,12031,646,50,30,50,9x32,1x32
io8_l1p4n1_l3p1n1_d1d2,10.0,9.674,1.25,144,64,17315,18724,647,26,31,26,9x32,1x32
io8_l1p4n1_l3p2n1,10.0,9.696,1.25,32,80,15590,14658,774,59,38,59,9x32,1x32
io8_l1p4n1_l3p2n1_d1d2,10.0,9.258,1.25,144,126,27508,27048,775,27,57,27,9x32,1x32
io8_l1p4n1_l3p4n1,10.0,9.704,1.25,32,112,24103,19956,1030,81,54,81,9x32,1x32
io8_l1p4n1_l3p4n1_d1d2,10.0,9.696,1.25,144,126,31230,28615,1031,33,57,33,9x32,1x32
io8_l1p4n1_l3p8n1,10.0,9.775,1.25,32,112,26823,22299,1542,106,54,106,9x32,1x32
io8_l1p4n1_l3p8n1_d1d2,10.0,9.295,1.25,144,126,42567,28347,1543,26,57,26,9x32,1x32
io8_l1p8n1_l3n1n1,10.0,8.835,1.25,16,80,55981,26837,1034,69,40,69,9x32,1x32
io8_l1p8n1_l3n1n1_d1d2,10.0,8.847,1.25,128,640,123123,88366,1035,13,265,13,9x32,1x32
io8_l1p8n1_l3n1n2,10.0,9.229,1.25,16,80,56151,26927,1036,70,40,70,9x32,1x32
io8_l1p8n1_l3n1n2_d1d2,10.0,8.858,1.25,128,640,123606,89178,1037,14,265,14,9x32,1x32
io8_l1p8n1_l3n1n4,10.0,9.251,1.25,16,80,56149,27182,1040,76,40,76,9x32,1x32
io8_l1p8n1_l3n1n4_d1d2,10.0,8.419,1.25,128,640,123440,89901,1041,20,265,20,9x32,1x32
io8_l1p8n1_l3n1n8,10.0,8.835,1.25,16,80,55942,26831,1048,69,40,69,9x32,1x32
io8_l1p8n1_l3n1n8_d1d2,10.0,8.847,1.25,128,640,123343,88728,1049,13,265,13,9x32,1x32
io8_l1p8n1_l3n1p1,10.0,8.835,1.25,16,80,56008,26904,1035,69,41,69,9x32,1x32
io8_l1p8n1_l3n1p1_d1d2,10.0,8.847,1.25,128,640,123146,88433,1036,13,266,13,9x32,1x32
io8_l1p8n1_l3n1p2,10.0,9.229,1.25,16,80,56064,26931,1037,70,41,70,9x32,1x32
io8_l1p8n1_l3n1p2_d1d2,10.0,8.858,1.25,128,640,123173,89210,1038,14,266,14,9x32,1x32
io8_l1p8n1_l3n1p4,10.0,9.251,1.25,16,80,56108,27151,1041,76,41,76,9x32,1x32
io8_l1p8n1_l3n1p4_d1d2,10.0,8.419,1.25,128,640,123256,89900,1042,20,266,20,9x32,1x32
io8_l1p8n1_l3n1p8,10.0,8.835,1.25,32,80,56067,27131,1049,69,41,69,9x32,1x32
io8_l1p8n1_l3n1p8_d1d2,10.0,8.847,1.25,144,640,123464,89028,1050,13,266,13,9x32,1x32
io8_l1p8n1_l3p1n1,10.0,8.847,1.25,32,80,57727,28179,1158,75,38,75,9x32,1x32
io8_l1p8n1_l3p1n1_d1d2,10.0,8.835,1.25,144,640,126148,91849,1159,19,263,19,9x32,1x32
io8_l1p8n1_l3p2n1,10.0,8.847,1.25,32,80,55496,28534,1286,84,38,84,9x32,1x32
io8_l1p8n1_l3p2n1_d1d2,10.0,8.419,1.25,144,640,128901,95318,1287,20,263,20,9x32,1x32
io8_l1p8n1_l3p4n1,10.0,8.858,1.25,32,112,59657,33566,1542,106,54,106,9x32,1x32
io8_l1p8n1_l3p4n1_d1d2,10.0,8.858,1.25,144,640,132047,96775,1543,26,263,26,9x32,1x32
io8_l1p8n1_l3p8n1,10.0,8.905,1.25,32,112,59561,36113,2054,131,54,131,9x32,1x32
io8_l1p8n1_l3p8n1_d1d2,10.0,9.275,1.25,144,640,135000,96234,2055,19,263,19,9x32,1x32
